time,gFx,gFy,gFz,TgF
0.514770769,0.0767,0.9164,0.4046,1.005
0.518263346,0.0787,0.9144,0.4033,1.003
0.52223523,0.0806,0.9149,0.4019,1.003
0.52578,0.0814,0.9144,0.4007,1.002
0.528530192,0.0818,0.9142,0.398,1
0.530785807,0.0823,0.9139,0.3972,1
0.5350225,0.0833,0.9144,0.3941,0.999
0.538704269,0.0836,0.9137,0.3928,0.998
0.54312523,0.0821,0.9132,0.3936,0.998
0.547430346,0.0811,0.9144,0.3931,0.999
0.551066846,0.0816,0.9159,0.3931,1
0.55539073,0.0796,0.9161,0.3941,1
0.559476846,0.0772,0.9149,0.3914,0.998
0.563854846,0.0752,0.9157,0.3906,0.998
0.567594307,0.0743,0.9152,0.3902,0.998
0.571698192,0.0738,0.9154,0.3902,0.998
0.575912923,0.0706,0.9164,0.3902,0.998
0.580304884,0.0699,0.9169,0.3897,0.999
0.584180461,0.0701,0.9179,0.3882,0.999
0.587652115,0.0696,0.9181,0.3882,0.999
0.59282273,0.0694,0.9179,0.3862,0.998
0.596755884,0.0696,0.9188,0.3848,0.999
0.600285653,0.0701,0.9188,0.3836,0.998
0.604678077,0.0708,0.9183,0.3823,0.997
0.60877823,0.0713,0.9196,0.3809,0.998
0.612741192,0.0718,0.9208,0.3809,0.999
0.617269115,0.0704,0.9198,0.3799,0.998
0.6210185,0.0726,0.9198,0.3799,0.998
0.62877723,0.0738,0.9201,0.3784,0.998
0.633375615,0.0745,0.9188,0.377,0.996
0.637436461,0.0738,0.9181,0.377,0.995
0.641604423,0.0718,0.9166,0.376,0.993
0.646793192,0.0721,0.9179,0.3753,0.994
0.649398115,0.0704,0.9174,0.376,0.994
0.653897577,0.0713,0.9179,0.377,0.995
0.659393769,0.0704,0.9179,0.3789,0.995
0.661795846,0.0706,0.9174,0.3784,0.995
0.665995615,0.0704,0.9179,0.3809,0.996
0.66998823,0.0696,0.9176,0.3816,0.996
0.673693653,0.0684,0.9164,0.3828,0.995
0.678873577,0.0684,0.9161,0.3843,0.996
0.682185615,0.0696,0.9157,0.3845,0.996
0.686712038,0.0708,0.9171,0.3855,0.997
0.691105961,0.0723,0.9164,0.387,0.997
0.694743307,0.073,0.9154,0.3889,0.997
0.69851073,0.0726,0.9159,0.3902,0.998
0.702433384,0.0733,0.9161,0.3921,0.999
0.70707073,0.073,0.9164,0.3931,1
0.712430115,0.0738,0.9166,0.3933,1
0.714722769,0.073,0.9166,0.3936,1
0.718931153,0.0723,0.9164,0.3948,1
0.72316823,0.0723,0.9174,0.3963,1.002
0.728414653,0.0735,0.9171,0.3975,1.002
0.731210615,0.0745,0.9176,0.3999,1.004
0.735812115,0.0738,0.9169,0.4021,1.004
0.739582115,0.0738,0.9169,0.4016,1.004
0.741567461,0.0738,0.9166,0.4021,1.004
0.74392823,0.0733,0.9154,0.4029,1.003
0.748000692,0.0743,0.9149,0.4029,1.002
0.7517385,0.074,0.9149,0.4036,1.003
0.755797923,0.0723,0.9147,0.406,1.003
0.758965923,0.0718,0.9144,0.4063,1.003
0.761347461,0.0723,0.9139,0.407,1.003
0.764271423,0.0723,0.9137,0.407,1.003
0.768517538,0.0728,0.9137,0.4063,1.003
0.772205115,0.0723,0.9122,0.4055,1.001
0.779233846,0.0711,0.9132,0.4046,1.001
0.78185073,0.0713,0.9137,0.4019,1.001
0.784688615,0.0721,0.9144,0.4007,1.001
0.7890035,0.0723,0.9159,0.398,1.001
0.793235807,0.0716,0.9169,0.3958,1.001
0.797642076,0.0718,0.9166,0.3928,1
0.801445076,0.074,0.9171,0.3902,0.999
0.80529123,0.0743,0.9171,0.3884,0.999
0.809390615,0.075,0.9176,0.3872,0.999
0.813610153,0.0755,0.9166,0.3858,0.997
0.81759673,0.076,0.9169,0.384,0.997
0.821686615,0.077,0.9186,0.3833,0.998
0.829607923,0.0757,0.9183,0.3821,0.998
0.83370123,0.0745,0.9174,0.3797,0.996
0.837916038,0.0743,0.9159,0.3804,0.995
0.842260384,0.0748,0.9164,0.3797,0.995
0.846427576,0.074,0.9159,0.3794,0.994
0.850340076,0.0745,0.9161,0.3806,0.995
0.854541538,0.074,0.9161,0.3816,0.995
0.858849307,0.074,0.9166,0.3816,0.996
0.863585769,0.074,0.9171,0.3821,0.996
0.867246461,0.0745,0.9179,0.3826,0.997
0.871130615,0.0745,0.9152,0.3845,0.995
0.875233884,0.0745,0.9152,0.3848,0.996
0.879067499,0.0752,0.9147,0.3853,0.995
0.883983461,0.0743,0.9157,0.384,0.996
0.887343346,0.0748,0.9164,0.3855,0.997
0.89189923,0.0735,0.9159,0.3862,0.997
0.895539923,0.0738,0.9176,0.386,0.998
0.899853961,0.075,0.9186,0.3855,0.999
0.904150038,0.0745,0.9183,0.3862,0.999
0.908986999,0.0748,0.9191,0.3877,1
0.911999961,0.074,0.9183,0.3902,1.001
0.916031961,0.0733,0.9183,0.3924,1.001
0.919914153,0.0726,0.9171,0.3936,1.001
0.929089807,0.0733,0.9179,0.3936,1.001
0.93288023,0.073,0.9169,0.396,1.001
0.937257999,0.0738,0.9161,0.3963,1.001
0.941103961,0.0755,0.9169,0.3994,1.003
0.944338538,0.075,0.9164,0.3997,1.003
0.947800999,0.074,0.9157,0.3999,1.002
0.950331807,0.075,0.9149,0.3987,1.001
0.952871115,0.0748,0.9147,0.3977,1
0.956514769,0.0752,0.9152,0.398,1.001
0.958940307,0.0745,0.9154,0.397,1.001
0.961278807,0.074,0.9169,0.3965,1.002
0.965538653,0.0738,0.9193,0.3968,1.004
0.969676422,0.0738,0.9186,0.3946,1.002
0.973449346,0.0711,0.9201,0.3926,1.003
0.976310692,0.0708,0.9203,0.3921,1.003
0.979104307,0.0711,0.9203,0.3902,1.002
0.981960807,0.0704,0.9201,0.3902,1.002
0.98398023,0.0694,0.9203,0.3916,1.003
0.986979807,0.0679,0.9201,0.3926,1.003
0.989373846,0.0674,0.9205,0.3916,1.003
0.991713884,0.0679,0.921,0.3916,1.003
0.994962461,0.0669,0.9196,0.3926,1.002
0.997686384,0.066,0.9186,0.3919,1.001
1.001632422,0.0674,0.9176,0.3909,1
1.006198615,0.0684,0.9166,0.3928,1
1.009826269,0.0682,0.9164,0.3943,1
1.013304846,0.0689,0.9159,0.3941,0.999
1.015813845,0.0708,0.9135,0.3933,0.997
1.018811615,0.0711,0.9135,0.3938,0.997
1.02265523,0.0711,0.9127,0.3933,0.996
1.030195884,0.0723,0.9115,0.3919,0.995
1.032153615,0.0748,0.9108,0.3928,0.995
1.034753576,0.0752,0.9108,0.3921,0.994
1.038693461,0.0767,0.9105,0.3931,0.995
1.042956307,0.0777,0.911,0.3926,0.995
1.047446345,0.0767,0.9132,0.3938,0.997
1.051515538,0.0779,0.9144,0.3943,0.999
1.055249653,0.076,0.9147,0.3948,0.999
1.05956823,0.076,0.9157,0.3936,1
1.063452345,0.0755,0.9149,0.3948,0.999
1.06766673,0.075,0.9164,0.3958,1.001
1.071905192,0.074,0.9164,0.3958,1.001
1.076042422,0.073,0.9164,0.396,1.001
1.079799422,0.0728,0.9164,0.395,1.001
1.083824038,0.0718,0.9164,0.3943,1
1.088111307,0.0716,0.9164,0.3936,1
1.092298845,0.0716,0.9164,0.3924,0.999
1.096479884,0.0706,0.9171,0.3897,0.999
1.101035384,0.0706,0.9183,0.387,0.999
1.104650076,0.0723,0.9201,0.3862,1
1.108957345,0.0723,0.9196,0.3848,0.999
1.111310922,0.073,0.9196,0.3836,0.999
1.113692153,0.0745,0.9198,0.3811,0.998
1.117366076,0.0738,0.9186,0.3799,0.997
1.120523076,0.073,0.9198,0.3762,0.996
1.123125307,0.0726,0.9198,0.3755,0.996
1.130006961,0.073,0.9196,0.3755,0.996
1.134091807,0.073,0.9193,0.3726,0.995
1.151433384,0.0723,0.9188,0.3733,0.994
1.154199076,0.0733,0.9188,0.3726,0.994
1.159159384,0.0735,0.9179,0.3748,0.994
1.162445653,0.0733,0.9176,0.3762,0.994
1.16595023,0.0723,0.9164,0.3782,0.994
1.168365653,0.073,0.9174,0.3792,0.995
1.172594999,0.073,0.9166,0.3806,0.995
1.175340961,0.0728,0.9164,0.3826,0.996
1.178739884,0.073,0.9166,0.3843,0.997
1.182411653,0.0726,0.9154,0.3855,0.996
1.186835076,0.0726,0.9139,0.3865,0.995
1.190537538,0.0716,0.9144,0.3894,0.996
1.192815307,0.0708,0.9142,0.3906,0.997
1.195695345,0.0711,0.9142,0.3928,0.998
1.198664538,0.0706,0.9152,0.3943,0.999
1.20269323,0.0706,0.9142,0.3968,0.999
1.206945192,0.0694,0.9132,0.3992,0.999
1.209048922,0.0691,0.9132,0.3999,0.999
1.211207076,0.0696,0.9132,0.4007,1
1.215285307,0.0696,0.9132,0.4043,1.001
1.219457538,0.0716,0.9137,0.4055,1.002
1.223542884,0.0704,0.9142,0.4048,1.002
1.230130076,0.0699,0.9144,0.4048,1.002
1.232907384,0.0701,0.9152,0.4051,1.003
1.235846922,0.0708,0.9161,0.406,1.005
1.239791768,0.0726,0.9161,0.4063,1.005
1.243504615,0.0735,0.9174,0.4075,1.006
1.247525499,0.0733,0.9174,0.4082,1.007
1.249506576,0.0728,0.9171,0.4082,1.007
1.252340384,0.0733,0.9169,0.4075,1.006
1.255980884,0.074,0.9169,0.4055,1.005
1.260476999,0.0748,0.9183,0.4046,1.006
1.264358576,0.0755,0.9166,0.4043,1.005
1.268174691,0.0767,0.9161,0.4019,1.003
1.272200845,0.0767,0.9161,0.4002,1.003
1.276745384,0.0774,0.9171,0.398,1.003
1.280738461,0.0782,0.9166,0.395,1.001
1.284807345,0.0792,0.9169,0.3948,1.001
1.288847845,0.0804,0.9144,0.3926,0.998
1.293315153,0.0801,0.9152,0.3894,0.998
1.297023499,0.0796,0.9152,0.3887,0.997
1.301436576,0.0782,0.9164,0.3867,0.998
1.305293922,0.076,0.9164,0.3853,0.997
1.309434884,0.076,0.9164,0.3855,0.997
1.313619845,0.0767,0.9171,0.3836,0.997
1.317923615,0.076,0.9174,0.3828,0.997
1.321561922,0.0748,0.9171,0.3831,0.997
1.329529845,0.0726,0.9171,0.3823,0.996
1.334068653,0.0711,0.9181,0.3821,0.997
1.337983499,0.0713,0.9186,0.3838,0.998
1.342725114,0.0704,0.9176,0.3845,0.997
1.346709499,0.0696,0.9179,0.384,0.997
1.350863999,0.0679,0.9174,0.385,0.997
1.354805191,0.0674,0.9181,0.3867,0.999
1.35910523,0.0669,0.9186,0.386,0.999
1.363384653,0.0674,0.9181,0.3858,0.998
1.368550114,0.0677,0.9181,0.3855,0.998
1.371203691,0.066,0.9186,0.3843,0.998
1.375906807,0.0672,0.9193,0.3833,0.998
1.379297268,0.0682,0.9198,0.3823,0.998
1.383578038,0.0691,0.9188,0.3816,0.997
1.387689461,0.0701,0.9193,0.3806,0.997
1.392407384,0.0723,0.9188,0.3809,0.997
1.395592191,0.0726,0.9193,0.3799,0.997
1.399969922,0.0723,0.9191,0.3804,0.997
1.403724576,0.074,0.9188,0.3799,0.997
1.409028384,0.074,0.9176,0.3784,0.995
1.412184191,0.0762,0.9181,0.3801,0.997
1.416640922,0.076,0.9171,0.3804,0.996
1.420398038,0.0767,0.9164,0.3794,0.995
1.42584873,0.0755,0.9181,0.3816,0.997
1.428381884,0.0755,0.9181,0.3836,0.998
1.433142461,0.0762,0.9171,0.3838,0.997
1.436686461,0.0755,0.9166,0.3848,0.997
1.443924384,0.0755,0.9164,0.388,0.998
1.446188345,0.074,0.9149,0.3882,0.997
1.449062076,0.074,0.9152,0.3892,0.997
1.452592922,0.073,0.9157,0.3916,0.999
1.457670653,0.0721,0.9159,0.3941,1
1.461659153,0.0716,0.9149,0.3955,0.999
1.465838268,0.0696,0.9154,0.3972,1
1.470411576,0.0694,0.9152,0.3985,1.001
1.475948499,0.0691,0.9144,0.399,1
1.477951076,0.0687,0.9149,0.3992,1.001
1.482461422,0.0691,0.9149,0.4019,1.002
1.484665807,0.0696,0.9137,0.4016,1.001
1.487036076,0.0687,0.9132,0.4019,1
1.489374807,0.0696,0.9139,0.4016,1.001
1.492409153,0.0701,0.9137,0.4021,1.001
1.498872499,0.0696,0.9135,0.4029,1.001
1.501927537,0.0701,0.9154,0.4024,1.002
1.506200576,0.0716,0.9147,0.4019,1.002
1.510529076,0.0721,0.9154,0.4007,1.002
1.515353614,0.0723,0.9154,0.3999,1.002
1.519285461,0.073,0.9152,0.4002,1.002
1.523257576,0.0748,0.9154,0.3977,1.001
1.529340807,0.0752,0.9157,0.3963,1.001
1.531773884,0.0762,0.9149,0.3958,1
1.534603307,0.0765,0.9149,0.3958,1
1.539139653,0.0762,0.9157,0.3926,0.999
1.541364999,0.0774,0.9166,0.3916,1
1.543989076,0.0779,0.9161,0.3902,0.999
1.547070537,0.0774,0.9161,0.3897,0.999
1.550846076,0.0782,0.9164,0.3887,0.998
1.555014807,0.0794,0.9169,0.3877,0.999
1.559512884,0.0777,0.9164,0.3858,0.997
1.563474499,0.0782,0.9176,0.3843,0.998
1.567435114,0.077,0.9174,0.3836,0.997
1.571277653,0.0777,0.9164,0.3816,0.996
1.575808614,0.0767,0.9174,0.3806,0.996
1.58041773,0.0752,0.9193,0.3811,0.998
1.58416096,0.0748,0.9186,0.3809,0.997
1.588169114,0.0733,0.9193,0.3806,0.998
1.592568191,0.073,0.9198,0.3797,0.998
1.596225922,0.0708,0.9208,0.3787,0.998
1.60047673,0.0701,0.9201,0.3794,0.998
1.604286499,0.0689,0.9198,0.3794,0.997
1.60915323,0.0699,0.9208,0.3799,0.999
1.612523653,0.0704,0.9201,0.3797,0.998
1.61844946,0.0704,0.9205,0.3809,0.999
1.621051845,0.0696,0.9203,0.3819,0.999
1.629839807,0.0699,0.9193,0.3816,0.998
1.633210614,0.0694,0.9181,0.3821,0.997
1.637997768,0.0701,0.9176,0.3821,0.996
1.641601576,0.0691,0.9174,0.384,0.997
1.646011037,0.0699,0.9174,0.3845,0.997
1.64994523,0.0716,0.9181,0.386,0.999
1.653239422,0.0726,0.9176,0.3872,0.999
1.657419268,0.0738,0.9159,0.387,0.997
1.659811653,0.073,0.9159,0.3867,0.997
1.662093307,0.0733,0.9159,0.3867,0.997
1.666255076,0.074,0.9152,0.3882,0.997
1.66977746,0.0762,0.9157,0.3897,0.998
1.675165614,0.0748,0.9157,0.3909,0.998
1.678716268,0.074,0.9159,0.3916,0.999
1.683416576,0.0752,0.9149,0.3936,0.999
1.686553037,0.075,0.9152,0.3955,1
1.690715653,0.0748,0.9139,0.3965,0.999
1.692772807,0.074,0.9149,0.3968,1
1.695834999,0.0728,0.9144,0.3972,1
1.698852999,0.0733,0.9144,0.3982,1
1.703171345,0.073,0.9157,0.398,1.001
1.709201037,0.0723,0.9154,0.398,1.001
1.711431153,0.073,0.9152,0.3982,1.001
1.715299999,0.073,0.9174,0.3985,1.003
1.719416768,0.0726,0.9171,0.3977,1.002
1.72335573,0.0726,0.9183,0.398,1.003
1.729867883,0.073,0.9183,0.3985,1.004
1.732693307,0.0718,0.9181,0.395,1.002
1.735196076,0.0706,0.9183,0.3941,1.002
1.739223768,0.0721,0.9176,0.3928,1.001
1.74429373,0.0726,0.9169,0.3921,1
1.747750922,0.0716,0.9179,0.3914,1
1.750358499,0.073,0.9169,0.3909,0.999
1.75284696,0.0726,0.9169,0.3899,0.999
1.755960345,0.0726,0.9174,0.3894,0.999
1.758735499,0.073,0.9169,0.3894,0.999
1.761311653,0.0735,0.9157,0.388,0.997
1.764798076,0.0738,0.9161,0.3872,0.997
1.768662345,0.076,0.9169,0.3862,0.998
1.772526691,0.0755,0.9159,0.3862,0.997
1.775643653,0.0755,0.9154,0.3875,0.997
1.778317806,0.0774,0.9152,0.3862,0.996
1.780463153,0.0767,0.9152,0.385,0.996
1.784901922,0.0748,0.9154,0.3838,0.995
1.788663537,0.0738,0.9174,0.3843,0.997
1.793325345,0.0733,0.9186,0.3833,0.998
1.797587037,0.0716,0.9215,0.3821,1
1.801547422,0.0696,0.9227,0.3828,1.001
1.805375037,0.0672,0.9237,0.3823,1.002
1.809510076,0.0669,0.9237,0.3831,1.002
1.813941537,0.066,0.923,0.3838,1.002
1.817592037,0.0662,0.923,0.3848,1.002
1.821465422,0.066,0.9218,0.3845,1.001
1.826502076,0.0667,0.9203,0.3865,1
1.829968499,0.0679,0.9201,0.3865,1
1.834022306,0.0704,0.9174,0.3872,0.998
1.837905268,0.0718,0.9179,0.3892,1
1.84629223,0.074,0.9142,0.3909,0.997
1.85102023,0.077,0.912,0.3916,0.996
1.855307653,0.0777,0.9115,0.3916,0.995
1.861677999,0.0772,0.912,0.3936,0.996
1.864072114,0.0777,0.9118,0.3946,0.996
1.867017768,0.076,0.9115,0.3931,0.996
1.871190345,0.0772,0.9105,0.3931,0.995
1.875525499,0.0779,0.9125,0.3933,0.997
1.880043691,0.0777,0.9137,0.3933,0.998
1.883495191,0.0774,0.9152,0.3916,0.998
1.88770846,0.077,0.9152,0.3919,0.999
1.892109922,0.0762,0.9152,0.3916,0.998
1.895385422,0.0748,0.9157,0.3914,0.999
1.899160306,0.074,0.9159,0.3921,0.999
1.903234499,0.0733,0.9171,0.3921,1
1.908644729,0.0735,0.9183,0.3916,1.001
1.911996729,0.073,0.9183,0.3914,1.001
1.916044768,0.0728,0.9176,0.3914,1
1.920053845,0.0733,0.9181,0.3914,1.001
1.925344576,0.0721,0.9188,0.3899,1.001
1.928295191,0.0711,0.9193,0.3899,1.001
1.932940883,0.0718,0.9191,0.3904,1.001
1.93643246,0.0696,0.9188,0.3894,1
1.940175922,0.0696,0.9191,0.3867,1
1.947195614,0.0684,0.9191,0.386,0.999
1.950321614,0.0713,0.9205,0.385,1
1.952924076,0.0711,0.9215,0.384,1.001
1.964769614,0.0726,0.9205,0.384,1
1.969272191,0.0748,0.9205,0.3826,1
1.973300845,0.0745,0.9188,0.3823,0.998
1.975352191,0.0745,0.9183,0.3806,0.997
1.978546422,0.0762,0.9176,0.3804,0.996
1.981777691,0.0779,0.9181,0.3804,0.997
1.984975614,0.0796,0.9179,0.3801,0.997
1.98922646,0.0789,0.9179,0.3816,0.997
1.993369383,0.0787,0.9174,0.3814,0.997
1.99752396,0.0784,0.9159,0.3814,0.995
2.001942076,0.0777,0.9149,0.3828,0.995
2.005845191,0.0762,0.9157,0.3831,0.995
2.009003076,0.0752,0.9152,0.3828,0.995
2.011413537,0.0728,0.9164,0.3838,0.996
2.014198422,0.0716,0.9169,0.385,0.997
2.018480845,0.0696,0.9169,0.3867,0.998
2.021857729,0.0684,0.9183,0.3892,1
2.026549268,0.0667,0.9183,0.3914,1
2.030934345,0.0682,0.9174,0.3916,1
2.035227268,0.0672,0.9171,0.3941,1
2.038696345,0.0665,0.9159,0.3955,1
2.045415729,0.0684,0.9166,0.3977,1.002
2.048421037,0.0696,0.9159,0.3987,1.001
2.051211845,0.0696,0.9164,0.399,1.002
2.056058383,0.0718,0.9166,0.398,1.002
2.059646229,0.074,0.9164,0.3968,1.001
2.063362576,0.0745,0.9166,0.3953,1.001
2.067509729,0.0767,0.9176,0.3955,1.002
2.071904691,0.0765,0.9186,0.3955,1.003
2.075846922,0.0784,0.9176,0.3963,1.003
2.08026546,0.0792,0.9174,0.3972,1.003
2.08416946,0.0792,0.9176,0.397,1.003
2.08793646,0.0789,0.9176,0.3958,1.002
2.092292075,0.0789,0.9171,0.3953,1.002
2.096216075,0.0789,0.9164,0.3938,1.001
2.101180845,0.0794,0.9171,0.3926,1.001
2.104432652,0.0806,0.9176,0.3933,1.002
2.108904191,0.0816,0.9161,0.3924,1
2.113215075,0.0831,0.9166,0.3936,1.001
2.116955768,0.0828,0.9171,0.3933,1.001
2.121604383,0.0811,0.9166,0.3924,1
2.125982614,0.0787,0.9157,0.3914,0.999
2.129189768,0.0799,0.9152,0.3914,0.999
2.133484075,0.0789,0.9157,0.3914,0.999
2.138068691,0.0779,0.9159,0.3921,0.999
2.146399075,0.0765,0.9161,0.3921,0.999
2.149331652,0.0723,0.9169,0.3899,0.999
2.151688345,0.0706,0.9171,0.3894,0.999
2.154032422,0.0701,0.9174,0.3887,0.999
2.158046999,0.0696,0.9179,0.3889,0.999
2.162132191,0.0684,0.9181,0.3882,0.999
2.165957152,0.0665,0.9201,0.387,1
2.17090746,0.0667,0.9201,0.3848,1
2.176391075,0.0652,0.9213,0.3833,1
2.179191345,0.0669,0.9213,0.3811,0.999
2.182310652,0.0672,0.921,0.3809,0.999
2.184819883,0.0679,0.921,0.3816,0.999
2.187360152,0.0662,0.921,0.3819,0.999
2.190679422,0.0669,0.9215,0.3806,0.999
2.192742768,0.0665,0.921,0.3801,0.999
2.195007229,0.0662,0.9208,0.3794,0.998
2.198770768,0.066,0.922,0.3797,0.999
2.202672306,0.0667,0.9203,0.3789,0.997
2.207004114,0.0696,0.9215,0.3784,0.999
2.209353306,0.0704,0.9215,0.3787,0.999
2.212238883,0.0704,0.921,0.3806,0.999
2.220706614,0.0711,0.9218,0.3801,1
2.222985383,0.0735,0.9213,0.3792,0.999
2.225116383,0.0733,0.921,0.3806,0.999
2.227404537,0.0733,0.9203,0.3814,0.999
2.230946114,0.0745,0.9188,0.3804,0.997
2.23538896,0.0738,0.9171,0.3809,0.996
2.239265229,0.0738,0.9181,0.3823,0.997
2.245884768,0.0748,0.9183,0.3823,0.998
2.248654922,0.0723,0.9183,0.3828,0.998
2.251821883,0.0713,0.9188,0.3831,0.998
