time,gFx,gFy,gFz,TgF
0.429516845,0.2091,0.953,0.2267,1.002
0.43214773,0.2091,0.9523,0.2265,1.001
0.43649673,0.2089,0.9516,0.2262,1
0.440612038,0.2077,0.9511,0.226,0.999
0.444478922,0.2074,0.9516,0.2265,1
0.448520884,0.2067,0.9506,0.2277,0.999
0.452828768,0.2072,0.9506,0.2262,0.999
0.456694076,0.2084,0.9504,0.2265,0.999
0.46106373,0.2084,0.9506,0.2262,0.999
0.465013499,0.2096,0.9518,0.2267,1.001
0.46934773,0.2103,0.9513,0.2279,1.001
0.473780499,0.2094,0.9499,0.2299,0.999
0.477519499,0.2067,0.9486,0.2306,0.998
0.481489653,0.204,0.9499,0.2304,0.998
0.485410115,0.2023,0.9504,0.2314,0.999
0.487605807,0.2008,0.9496,0.2331,0.998
0.489989615,0.2003,0.9491,0.234,0.998
0.493863538,0.1984,0.9494,0.2326,0.997
0.497507961,0.1979,0.9499,0.2323,0.998
0.501319922,0.1994,0.9494,0.2318,0.997
0.50592823,0.1994,0.9496,0.2304,0.997
0.509963422,0.2013,0.9489,0.2311,0.997
0.513903961,0.202,0.9499,0.2296,0.998
0.518025692,0.202,0.9491,0.2289,0.997
0.523282961,0.2018,0.9486,0.2289,0.997
0.528509268,0.2035,0.9489,0.2284,0.997
0.530544191,0.202,0.9479,0.227,0.995
0.534524153,0.202,0.9491,0.227,0.997
0.538961538,0.202,0.9489,0.224,0.996
0.542993499,0.2018,0.9506,0.2218,0.997
0.546806191,0.203,0.9516,0.2199,0.998
0.550927384,0.203,0.9518,0.2162,0.997
0.555807191,0.2033,0.9506,0.2155,0.996
0.559408038,0.2038,0.9523,0.2143,0.997
0.563641961,0.2042,0.9521,0.214,0.997
0.56734773,0.2042,0.9516,0.2145,0.997
0.571668922,0.2023,0.9528,0.2152,0.998
0.575729768,0.2003,0.954,0.2165,0.999
0.579506115,0.1994,0.9543,0.216,0.998
0.584298653,0.1984,0.955,0.216,0.999
0.588120653,0.1981,0.9567,0.215,1
0.592843499,0.1979,0.9567,0.2157,1
0.596163499,0.1972,0.956,0.2172,1
0.600164807,0.1984,0.9562,0.2167,1
0.60463473,0.1972,0.9565,0.2169,1
0.608639499,0.1969,0.9565,0.2179,1.001
0.612537422,0.1972,0.9555,0.2199,1
0.616561345,0.1969,0.9562,0.2213,1.001
0.62433723,0.1964,0.9543,0.2221,0.999
0.635223422,0.1967,0.954,0.2223,0.999
0.639579922,0.2006,0.9523,0.2223,0.998
0.642526307,0.2003,0.9513,0.2223,0.997
0.645667345,0.2013,0.9504,0.2228,0.997
0.649326153,0.2016,0.9504,0.2238,0.997
0.654033922,0.2011,0.9504,0.225,0.997
0.657753999,0.2006,0.9513,0.2245,0.998
0.661390191,0.1998,0.9518,0.2253,0.998
0.66540773,0.2001,0.953,0.2267,1
0.670675499,0.2006,0.9535,0.2248,1
0.674037307,0.2006,0.954,0.2248,1
0.678387768,0.2018,0.9538,0.2245,1
0.682304999,0.2025,0.9547,0.226,1.002
0.687787076,0.202,0.955,0.225,1.002
0.690745384,0.1998,0.9543,0.225,1.001
0.695732307,0.1998,0.9545,0.2277,1.001
0.698785191,0.1974,0.955,0.2309,1.002
0.702785768,0.1967,0.9555,0.2321,1.003
0.705276153,0.1959,0.9552,0.2314,1.002
0.70728623,0.1957,0.9547,0.2316,1.002
0.71177773,0.195,0.953,0.2318,1
0.715596268,0.1945,0.9538,0.2314,1.001
0.724638114,0.1935,0.9545,0.2296,1.001
0.727812768,0.1957,0.953,0.2282,0.999
0.731710538,0.1959,0.9535,0.2277,1
0.735548653,0.1964,0.9533,0.2265,0.999
0.738671191,0.1962,0.9538,0.2255,1
0.740875307,0.1974,0.9523,0.227,0.999
0.743632999,0.1976,0.9516,0.2274,0.998
0.748294999,0.1962,0.9513,0.2274,0.998
0.752229537,0.1979,0.9518,0.2274,0.998
0.754720653,0.1969,0.9508,0.2274,0.997
0.757587499,0.1964,0.9508,0.2279,0.997
0.760644653,0.1974,0.9513,0.2282,0.998
0.764451653,0.1984,0.9501,0.2272,0.997
0.768533807,0.1979,0.9504,0.2267,0.997
0.772789845,0.1979,0.9504,0.2262,0.997
0.777176114,0.1986,0.9506,0.2257,0.997
0.780928191,0.1984,0.9501,0.2248,0.996
0.784581537,0.1986,0.9501,0.2243,0.996
0.789242768,0.1974,0.9513,0.225,0.997
0.793650384,0.1976,0.9528,0.225,0.999
0.797227499,0.1974,0.9533,0.2255,0.999
0.801220845,0.1986,0.9528,0.2245,0.999
0.805739576,0.1976,0.9538,0.2245,1
0.809842576,0.1981,0.9528,0.225,0.999
0.813933384,0.1986,0.953,0.2233,0.999
0.817738537,0.1991,0.9538,0.2238,1
0.825579114,0.1998,0.953,0.2218,0.999
0.827759153,0.2011,0.9528,0.2211,0.999
0.830871768,0.2013,0.953,0.2209,0.999
0.834150345,0.1998,0.9523,0.2233,0.998
0.84834273,0.1994,0.9533,0.2231,0.999
0.85077046,0.1959,0.954,0.2245,0.999
0.854857999,0.1964,0.9518,0.2226,0.997
0.859149345,0.1976,0.9516,0.2218,0.997
0.863212076,0.1994,0.9518,0.2223,0.998
0.866772691,0.2013,0.9496,0.2238,0.996
0.871743384,0.2033,0.9506,0.2248,0.998
0.875459807,0.204,0.9489,0.2262,0.997
0.879997576,0.203,0.9494,0.2272,0.997
0.883544845,0.203,0.9479,0.2282,0.996
0.888029076,0.2008,0.9482,0.2292,0.996
0.891900884,0.2011,0.9479,0.2311,0.996
0.896014384,0.2018,0.9474,0.2311,0.996
0.899790614,0.2008,0.9479,0.2318,0.996
0.904868114,0.202,0.9499,0.2321,0.998
0.907722114,0.2013,0.9506,0.2292,0.998
0.912383153,0.2011,0.9516,0.2306,1
0.916805422,0.1996,0.9513,0.2311,0.999
0.921664422,0.1981,0.9501,0.2309,0.998
0.924766191,0.1989,0.9521,0.2311,1
0.928847384,0.1984,0.9518,0.2321,1
0.933305768,0.1981,0.9523,0.2326,1
0.942377653,0.1994,0.9518,0.2328,1
0.945334884,0.1969,0.9533,0.2338,1.001
0.948807153,0.1969,0.9533,0.2331,1.001
0.965294499,0.1979,0.9523,0.2323,1
0.970109422,0.2016,0.9506,0.2282,0.998
0.972920422,0.2018,0.9504,0.2277,0.998
0.97512596,0.2013,0.9496,0.2265,0.997
0.977637807,0.2016,0.9489,0.226,0.996
0.981785499,0.2028,0.9491,0.225,0.996
0.985970691,0.203,0.9496,0.2248,0.997
0.98893446,0.203,0.9491,0.2243,0.996
0.991765614,0.203,0.9479,0.2255,0.995
0.994159768,0.202,0.9484,0.2253,0.995
0.996209576,0.2018,0.9482,0.2245,0.995
0.998321653,0.2013,0.9486,0.2231,0.995
1.002293653,0.2013,0.9489,0.2218,0.995
1.006809191,0.2016,0.9506,0.2206,0.996
1.010764883,0.1991,0.9501,0.2199,0.995
1.015005383,0.1998,0.9521,0.2194,0.997
1.019327883,0.1969,0.9521,0.2194,0.997
1.021790768,0.1952,0.9523,0.2196,0.997
1.024050499,0.1942,0.9535,0.2191,0.997
1.027393114,0.194,0.9533,0.2189,0.997
1.031246768,0.1923,0.9533,0.2191,0.997
1.035231768,0.1928,0.9547,0.2199,0.999
1.043003614,0.1918,0.9557,0.2194,0.999
1.047570576,0.1932,0.9562,0.2191,1
1.051961037,0.1932,0.9557,0.2184,0.999
1.064077806,0.1935,0.9555,0.2174,0.999
1.068802806,0.1942,0.9547,0.2204,0.999
1.072316768,0.1935,0.9555,0.2201,0.999
1.077082845,0.195,0.956,0.2211,1
1.080450268,0.1952,0.9543,0.2226,0.999
1.08432996,0.1964,0.9535,0.2231,0.999
1.08860946,0.1957,0.9533,0.2238,0.999
1.092773845,0.1959,0.9528,0.224,0.998
1.09703446,0.1964,0.9521,0.2243,0.998
1.100785422,0.1969,0.9535,0.2257,0.999
1.105256037,0.1981,0.9535,0.2277,1
1.109554614,0.1972,0.9518,0.2274,0.998
1.112883614,0.1972,0.9518,0.2299,0.999
1.117372768,0.1991,0.9518,0.2304,0.999
1.121391306,0.1996,0.9513,0.2316,0.999
1.125625999,0.2003,0.9499,0.2292,0.997
1.129854883,0.1994,0.9501,0.227,0.997
1.133552576,0.1991,0.9513,0.2296,0.999
1.142492653,0.1989,0.9521,0.2304,1
1.145755768,0.1981,0.9538,0.2314,1.001
1.150327768,0.1967,0.9523,0.2304,0.999
1.162544114,0.1957,0.9523,0.2306,0.999
1.166306537,0.194,0.9513,0.2338,0.999
1.171388076,0.1959,0.9511,0.2328,0.999
1.174532383,0.1964,0.9513,0.2326,0.999
1.179472345,0.1964,0.9518,0.2318,0.999
1.183089422,0.1964,0.9504,0.2314,0.998
1.189000614,0.1957,0.9508,0.2299,0.998
1.191241153,0.1952,0.9511,0.2299,0.998
1.195476537,0.1942,0.9513,0.2304,0.998
1.19970996,0.194,0.9499,0.2314,0.997
1.205138691,0.193,0.9508,0.2328,0.998
1.20751296,0.1932,0.9516,0.2336,0.999
1.211933729,0.1928,0.9523,0.234,0.999
1.21612396,0.1947,0.9518,0.2336,0.999
1.221575806,0.1942,0.9526,0.2318,0.999
1.224073153,0.194,0.9521,0.2314,0.999
1.228192999,0.195,0.953,0.2306,1
1.232421306,0.1952,0.9523,0.2294,0.999
1.236208153,0.1937,0.9523,0.2287,0.998
1.243512422,0.1925,0.953,0.2277,0.999
1.245875729,0.193,0.9538,0.2262,0.999
1.249014922,0.193,0.9543,0.2257,0.999
1.253939037,0.1935,0.9557,0.2265,1.001
1.269661306,0.1923,0.9557,0.2255,1.001
1.278189383,0.1984,0.9589,0.2233,1.004
1.281076037,0.1981,0.9599,0.2235,1.005
1.285179345,0.1986,0.9579,0.2245,1.004
1.289785652,0.1974,0.9587,0.2255,1.004
1.293564729,0.195,0.9584,0.2253,1.004
1.297795614,0.1952,0.9591,0.2248,1.004
1.301985037,0.1967,0.9582,0.2253,1.004
1.306247922,0.1972,0.9567,0.226,1.003
1.310049499,0.1981,0.9552,0.2262,1.001
1.314195652,0.1998,0.9538,0.2277,1.001
1.318219229,0.1998,0.9526,0.2287,1
1.32288946,0.202,0.9506,0.2309,0.999
1.326513268,0.203,0.9506,0.2326,0.999
1.331364345,0.2023,0.9499,0.2348,0.999
1.334783806,0.2013,0.9477,0.2358,0.997
1.343776422,0.2006,0.9472,0.2367,0.997
1.34725546,0.1994,0.9472,0.2353,0.996
1.351332576,0.1989,0.9479,0.237,0.997
1.367534268,0.1979,0.9479,0.2362,0.997
1.376204576,0.1962,0.9496,0.2345,0.998
1.379710037,0.1964,0.9499,0.2323,0.997
1.383887383,0.1954,0.9501,0.2294,0.997
1.388536152,0.1962,0.9508,0.2292,0.998
1.392028268,0.1959,0.9506,0.227,0.997
1.396406152,0.1964,0.9506,0.2231,0.996
1.400121345,0.1964,0.9521,0.2218,0.997
1.40503446,0.1962,0.9521,0.2209,0.997
1.407246383,0.1962,0.9516,0.2201,0.996
1.410092422,0.1967,0.9508,0.2189,0.995
1.412979191,0.1964,0.9516,0.2189,0.996
1.416972883,0.1974,0.9518,0.2174,0.996
1.421692614,0.1969,0.9513,0.2157,0.995
1.425228845,0.1969,0.9516,0.2147,0.995
1.429201999,0.1981,0.9523,0.2155,0.996
1.432994229,0.1984,0.9526,0.215,0.996
1.441421614,0.1984,0.9526,0.2152,0.997
1.443492422,0.1972,0.9523,0.2177,0.997
1.445879152,0.1972,0.9521,0.2184,0.996
1.449430691,0.1964,0.9513,0.2194,0.996
1.465752345,0.1967,0.9533,0.2218,0.998
1.47089746,0.1945,0.9543,0.2213,0.999
1.473986575,0.194,0.9547,0.2223,0.999
1.478105999,0.1935,0.9557,0.2255,1.001
1.481972806,0.1935,0.955,0.2262,1
1.486120845,0.1947,0.955,0.2299,1.001
1.490746268,0.193,0.9545,0.2323,1.001
1.494558191,0.1935,0.954,0.234,1.001
1.498680306,0.1935,0.9535,0.2345,1.001
1.502963268,0.1937,0.9528,0.236,1.001
1.50698096,0.1947,0.9538,0.236,1.002
1.512022229,0.1945,0.9535,0.2372,1.002
1.515130229,0.1976,0.9528,0.2389,1.002
1.519434922,0.1979,0.9511,0.2402,1.001
1.521793114,0.1976,0.9508,0.2411,1.001
1.524583075,0.1989,0.9516,0.2421,1.002
1.527713229,0.1991,0.9521,0.2426,1.002
1.531731229,0.1976,0.9506,0.2419,1.001
1.535984575,0.1986,0.9506,0.2421,1.001
1.542496306,0.1998,0.9516,0.2419,1.002
1.545170306,0.202,0.9511,0.2394,1.001
1.54818896,0.2018,0.9516,0.2382,1.001
1.552324114,0.2038,0.9516,0.2367,1.002
1.564481383,0.2038,0.9513,0.236,1.001
1.568572229,0.2018,0.9533,0.2311,1.001
1.573211345,0.2003,0.9528,0.2306,1.001
1.577075037,0.1991,0.9538,0.2314,1.001
1.580726152,0.1994,0.953,0.2316,1.001
1.584830075,0.1996,0.9526,0.2304,1
1.58694496,0.1994,0.9521,0.2299,1
1.589516498,0.1994,0.9521,0.2296,0.999
1.593062614,0.1986,0.9528,0.2287,1
1.597174883,0.1994,0.953,0.2274,1
1.601374498,0.1989,0.953,0.2272,1
1.604963498,0.1986,0.9521,0.2277,0.999
1.609462345,0.1969,0.9521,0.2267,0.998
1.613596191,0.1959,0.9516,0.227,0.998
1.617556306,0.1962,0.9523,0.2296,0.999
1.621895768,0.1957,0.9523,0.2284,0.999
1.625852921,0.1945,0.9518,0.2279,0.998
1.630163037,0.1957,0.9521,0.226,0.998
1.634173768,0.1952,0.9521,0.2248,0.998
1.642163191,0.195,0.9523,0.2243,0.998
1.645787383,0.1952,0.9526,0.2231,0.998
1.649765498,0.194,0.9526,0.2223,0.997
1.65634046,0.1942,0.9526,0.2235,0.998
1.659372921,0.194,0.9533,0.2223,0.998
1.663164191,0.1945,0.9533,0.2218,0.998
1.666577075,0.1945,0.953,0.2199,0.997
1.671663152,0.1959,0.9528,0.2189,0.997
1.675170268,0.1969,0.9521,0.2167,0.996
1.679761306,0.1979,0.9518,0.2169,0.996
1.683586152,0.1998,0.9511,0.2169,0.996
1.688309652,0.2003,0.9513,0.2174,0.996
1.691627498,0.2003,0.9513,0.2174,0.996
1.696648691,0.2008,0.9513,0.2184,0.997
1.699770575,0.2003,0.9511,0.2169,0.996
1.704839652,0.2011,0.9506,0.2179,0.996
1.707905421,0.2011,0.9513,0.2196,0.997
1.712505883,0.2008,0.9518,0.2204,0.997
1.715956883,0.1998,0.9506,0.2216,0.996
1.721654383,0.2001,0.9516,0.2221,0.997
1.724271383,0.1998,0.9504,0.2223,0.996
1.728453844,0.2016,0.9506,0.2233,0.997
1.732194652,0.2018,0.9494,0.2231,0.996
1.736676191,0.2028,0.9508,0.2238,0.998
1.743153383,0.2023,0.9501,0.2248,0.997
1.746270498,0.2038,0.9508,0.2279,0.999
1.748840998,0.2035,0.9508,0.2284,0.999
1.753703691,0.2028,0.9494,0.2292,0.997
1.768221921,0.2025,0.9491,0.2296,0.997
1.776047652,0.2025,0.9494,0.2328,0.998
1.778539768,0.2028,0.9494,0.2333,0.998
1.781534768,0.2038,0.9496,0.234,0.999
1.785467921,0.2035,0.9496,0.237,1
1.787898844,0.2033,0.9489,0.238,0.999
1.791084268,0.2038,0.9486,0.2384,0.999
1.794050768,0.2035,0.9489,0.2394,1
1.798161498,0.2028,0.9501,0.2394,1.001
1.801930614,0.2025,0.9506,0.2387,1.001
1.804564921,0.2018,0.9496,0.2382,1
1.807361652,0.2011,0.9499,0.2375,1
1.81003896,0.2011,0.9501,0.2375,1
1.815040767,0.2001,0.9511,0.2355,1
1.819129114,0.1991,0.9516,0.2358,1
1.823294767,0.2001,0.9518,0.236,1.001
1.828075652,0.1989,0.9511,0.235,1
1.831047921,0.1994,0.9506,0.2355,0.999
1.834740652,0.2001,0.9511,0.2353,1
1.842249614,0.2008,0.9501,0.2345,0.999
1.844347037,0.202,0.9506,0.2348,1
1.847423075,0.2013,0.9508,0.2338,1
1.851280652,0.2011,0.9491,0.2318,0.998
1.86457596,0.2028,0.9489,0.2304,0.997
1.867899152,0.2033,0.9484,0.2277,0.996
1.872180883,0.2023,0.9499,0.2279,0.998
1.87636696,0.2013,0.9506,0.2267,0.998
1.880035652,0.2001,0.9501,0.2265,0.997
1.884292575,0.2008,0.9518,0.2253,0.999
1.888649498,0.2028,0.9516,0.225,0.999
1.892290344,0.2018,0.9528,0.2233,0.999
1.896400498,0.2033,0.9528,0.2221,0.999
1.90080496,0.203,0.9526,0.2218,0.999
1.904951883,0.202,0.9523,0.2196,0.998
1.909103729,0.202,0.9516,0.2199,0.997
1.912957652,0.2006,0.9543,0.2206,1
1.917037344,0.2008,0.954,0.2209,1
1.921179614,0.2001,0.955,0.2211,1
1.925178498,0.1994,0.9552,0.2206,1
1.929425883,0.2001,0.9543,0.2201,1
1.93326069,0.2013,0.9538,0.2206,0.999
1.942804537,0.2011,0.9533,0.2196,0.999
1.945636267,0.2006,0.9533,0.2204,0.999
1.949761306,0.2006,0.9528,0.2211,0.998
1.961169729,0.2013,0.9538,0.2211,1
1.965810421,0.2018,0.9526,0.2206,0.998
1.970138575,0.2018,0.9535,0.2213,0.999
1.973877229,0.2013,0.9523,0.2226,0.998
1.978002806,0.204,0.9508,0.2231,0.998
1.982660729,0.2038,0.9499,0.2226,0.997
1.987519729,0.2028,0.9496,0.225,0.997
1.99067996,0.2013,0.9499,0.226,0.997
1.994729344,0.2028,0.9489,0.227,0.997
1.998758575,0.2038,0.9489,0.2279,0.997
2.004068075,0.2047,0.9486,0.2277,0.997
2.006934267,0.2045,0.9482,0.2284,0.996
2.011086921,0.205,0.9469,0.2272,0.995
2.014733152,0.2069,0.9474,0.2277,0.996
2.020959344,0.2064,0.9469,0.2289,0.996
2.023382152,0.2072,0.9479,0.227,0.996
2.02753596,0.2074,0.9482,0.2284,0.997
2.03222219,0.2047,0.9472,0.2299,0.996
2.035502229,0.2045,0.9477,0.2292,0.996
2.038364344,0.2042,0.9482,0.2296,0.997
2.040802267,0.2035,0.9477,0.2301,0.996
2.044300806,0.2033,0.9467,0.2306,0.995
2.048085267,0.202,0.9484,0.2311,0.997
2.052829037,0.2011,0.9484,0.2316,0.997
2.055990729,0.202,0.9501,0.2309,0.998
2.060510229,0.2011,0.9516,0.2299,0.999
2.064409998,0.2003,0.9523,0.2292,1
2.06843669,0.2016,0.955,0.2294,1.003
2.072966344,0.2006,0.9545,0.2292,1.002
2.07671146,0.1998,0.9555,0.2289,1.003
2.080809575,0.1991,0.9545,0.2296,1.002
2.084827075,0.1972,0.954,0.2287,1.001
2.08942896,0.1976,0.955,0.2277,1.001
2.093033344,0.1979,0.9543,0.2287,1.001
2.096911921,0.1981,0.9535,0.2287,1
2.101265806,0.1979,0.9526,0.2292,1
2.103514652,0.1976,0.9521,0.2294,0.999
2.106722152,0.1986,0.954,0.227,1.001
2.109434383,0.1996,0.955,0.2255,1.001
2.113439421,0.2016,0.9538,0.2272,1.001
2.117536498,0.2028,0.9501,0.2296,0.998
2.121942344,0.2025,0.9491,0.2296,0.997
2.125805883,0.202,0.9494,0.2279,0.997
2.130191844,0.2023,0.9496,0.2279,0.997
2.135514806,0.205,0.9499,0.226,0.998
2.14097919,0.2072,0.9499,0.2253,0.998
2.143643498,0.2086,0.9501,0.2231,0.998
2.146812575,0.2091,0.9506,0.2233,0.999
2.150684152,0.2111,0.9499,0.224,0.998
2.155040306,0.2101,0.9491,0.224,0.998
2.159145652,0.2103,0.9491,0.2238,0.998
2.162917575,0.2094,0.9494,0.2243,0.998
2.16696369,0.2079,0.9499,0.226,0.998
2.171155036,0.2086,0.9494,0.227,0.998
2.175350806,0.2103,0.9474,0.2277,0.997
2.17910319,0.2096,0.9482,0.2274,0.997
2.183214229,0.2108,0.9477,0.2277,0.997
2.187881344,0.2101,0.9462,0.2274,0.996
2.192016729,0.2099,0.9464,0.2279,0.996
2.195966998,0.2096,0.9457,0.2294,0.995
2.199747536,0.2089,0.9467,0.2304,0.996
2.204219844,0.2074,0.9457,0.2316,0.996
2.208022036,0.2077,0.9452,0.2321,0.995
2.212152575,0.2079,0.9462,0.234,0.997
2.216421113,0.2074,0.9455,0.2333,0.996
2.22019796,0.2077,0.9452,0.2338,0.996
2.224742152,0.2064,0.9474,0.2316,0.997
2.228570383,0.2077,0.9455,0.2296,0.995
2.232817036,0.2074,0.9462,0.2284,0.995
2.238759036,0.2079,0.9467,0.2282,0.996
2.241333883,0.2089,0.9467,0.2274,0.996
2.245134575,0.2081,0.9464,0.2274,0.995
2.249058344,0.2067,0.9472,0.2282,0.996
2.255224344,0.2062,0.9472,0.2257,0.995
2.257255229,0.2062,0.9477,0.2255,0.996
2.262520344,0.206,0.9474,0.224,0.995
2.265720036,0.2057,0.9494,0.2221,0.996
2.270945152,0.2064,0.9482,0.2213,0.995
2.273807767,0.2064,0.9486,0.2196,0.995
2.277958844,0.2069,0.9499,0.2162,0.996
2.282201575,0.2077,0.9506,0.2155,0.997
2.288268075,0.2077,0.9504,0.2145,0.996
2.292341498,0.2072,0.9513,0.215,0.997
2.295462344,0.2057,0.9508,0.215,0.996
2.29827869,0.2047,0.9501,0.2155,0.996
2.301864921,0.2028,0.9511,0.2167,0.996
2.304246036,0.2023,0.9516,0.2167,0.997
2.307061921,0.2025,0.9513,0.2184,0.997
2.310801344,0.204,0.9501,0.2204,0.996
2.315171152,0.203,0.9508,0.2196,0.997
2.31915469,0.2028,0.9506,0.2199,0.997
2.321286536,0.2033,0.9504,0.2199,0.996
2.323773767,0.2035,0.9508,0.2194,0.997
2.327324152,0.2038,0.9506,0.2196,0.997
2.331543921,0.2028,0.9513,0.2209,0.997
2.335045229,0.2023,0.9508,0.2209,0.997
2.341360921,0.202,0.9513,0.2223,0.998
2.344515075,0.2008,0.9523,0.2248,0.999
2.347399306,0.2018,0.9523,0.2257,0.999
2.35162819,0.2028,0.9521,0.2248,0.999
2.355690498,0.203,0.9518,0.2255,0.999
2.359759036,0.205,0.9516,0.2255,0.999
2.363686959,0.2047,0.9501,0.225,0.998
2.368014344,0.2047,0.9504,0.2255,0.998
2.372256613,0.2064,0.9511,0.2267,0.999
2.376338613,0.2055,0.9496,0.227,0.998
2.380268267,0.205,0.9494,0.2294,0.998
2.384072652,0.2064,0.9494,0.2338,0.999
2.388336113,0.2081,0.9494,0.2355,1
2.392771959,0.2069,0.9499,0.2372,1.001
2.396754113,0.2077,0.9499,0.238,1.001
2.400805152,0.2094,0.9501,0.2392,1.002
2.405058882,0.2094,0.9501,0.2389,1.002
2.409322575,0.2091,0.9504,0.2367,1.001
2.413204459,0.2091,0.9508,0.2375,1.002
2.417191806,0.2094,0.9508,0.2355,1.002
