time,gFx,gFy,gFz,TgF
0.529676115,0.1021,0.9411,0.3183,0.999
0.533955462,0.1024,0.9408,0.3174,0.998
0.537946231,0.1021,0.9411,0.3161,0.998
0.541601577,0.1026,0.9411,0.3139,0.997
0.545865885,0.1033,0.9403,0.3127,0.996
0.549827308,0.1021,0.9401,0.3108,0.995
0.554144885,0.1019,0.9394,0.3095,0.994
0.558312269,0.1014,0.9413,0.3081,0.996
0.565489962,0.1007,0.942,0.3071,0.996
0.569429962,0.1009,0.9435,0.3056,0.997
0.571423308,0.1011,0.9433,0.3039,0.996
0.575067577,0.1011,0.9438,0.3037,0.997
0.579705115,0.1009,0.9447,0.302,0.997
0.582746115,0.1009,0.945,0.3012,0.997
0.586756192,0.1007,0.9452,0.3005,0.997
0.590403462,0.1007,0.945,0.3025,0.997
0.596046115,0.1004,0.9442,0.3017,0.996
0.599209077,0.0985,0.9447,0.3032,0.997
0.603177923,0.098,0.9447,0.3025,0.997
0.6072825,0.098,0.9445,0.3032,0.997
0.611740077,0.0975,0.9435,0.3051,0.996
0.615495038,0.0989,0.9464,0.3054,0.999
0.619511692,0.1007,0.9452,0.3059,0.999
0.623504,0.1007,0.944,0.3049,0.997
0.627979615,0.1021,0.9445,0.3054,0.998
0.633279462,0.1026,0.9447,0.3073,0.999
0.636088462,0.1011,0.9433,0.3061,0.997
0.639819,0.1007,0.9428,0.3061,0.996
0.643959808,0.0982,0.943,0.3068,0.997
0.648617231,0.0972,0.9428,0.31,0.997
0.652531423,0.0965,0.9428,0.3098,0.997
0.656987923,0.0953,0.943,0.311,0.998
0.660683,0.0953,0.9428,0.3105,0.997
0.664642731,0.0958,0.9438,0.3108,0.998
0.671030385,0.095,0.9445,0.312,0.999
0.674200154,0.0955,0.9442,0.3105,0.999
0.676603577,0.0955,0.9442,0.311,0.999
0.678753154,0.0958,0.9435,0.3108,0.998
0.680987154,0.096,0.9435,0.3112,0.998
0.684782885,0.0965,0.943,0.312,0.998
0.689068654,0.0985,0.9425,0.3115,0.998
0.693292077,0.0994,0.9438,0.311,0.999
0.698089115,0.1004,0.9418,0.3095,0.996
0.701840192,0.1004,0.9423,0.3088,0.997
0.705658654,0.1007,0.943,0.3093,0.998
0.709615961,0.1004,0.9418,0.3098,0.997
0.713864885,0.0997,0.9413,0.309,0.996
0.718245808,0.1009,0.9428,0.3088,0.997
0.722423115,0.1016,0.9411,0.3093,0.996
0.726214,0.1019,0.9416,0.3095,0.996
0.730422846,0.1009,0.9428,0.3088,0.997
0.734878346,0.1009,0.9438,0.3081,0.998
0.738424423,0.0992,0.9433,0.309,0.998
0.742695269,0.1011,0.9428,0.3068,0.997
0.746548346,0.1011,0.9447,0.3068,0.998
0.751236423,0.1004,0.946,0.3068,1
0.755013192,0.0992,0.9467,0.3083,1.001
0.758673385,0.0967,0.9469,0.3064,1
0.760776038,0.096,0.9484,0.3073,1.002
0.767523077,0.0967,0.9506,0.3081,1.004
0.7715405,0.098,0.9484,0.3051,1.001
0.776605961,0.0997,0.9479,0.3044,1.001
0.779019,0.1011,0.9477,0.3042,1
0.786653654,0.1026,0.9472,0.3037,1
0.788740461,0.109,0.9455,0.302,0.998
0.791626577,0.1099,0.9442,0.3027,0.998
0.796679769,0.1092,0.9435,0.3025,0.997
0.800398731,0.109,0.943,0.3022,0.996
0.804369692,0.109,0.9435,0.3037,0.997
0.808043923,0.1102,0.9438,0.3044,0.998
0.813079692,0.1092,0.9442,0.3037,0.998
0.816439961,0.1092,0.9423,0.3042,0.996
0.820820423,0.108,0.9428,0.3049,0.997
0.824852692,0.1065,0.942,0.3056,0.996
0.828627154,0.1058,0.9425,0.3061,0.997
0.832863769,0.106,0.9418,0.3071,0.996
0.836788346,0.106,0.9408,0.3066,0.995
0.840962923,0.1065,0.9408,0.3086,0.996
0.845326961,0.106,0.9406,0.3098,0.996
0.847359654,0.1055,0.9406,0.3098,0.996
0.850276154,0.1031,0.9401,0.3108,0.995
0.853413769,0.1031,0.9401,0.311,0.996
0.857269461,0.1016,0.9401,0.3115,0.996
0.861760077,0.1011,0.9408,0.3112,0.996
0.8677445,0.1019,0.9403,0.311,0.996
0.870230384,0.1009,0.9418,0.311,0.997
0.875436461,0.1002,0.9416,0.3108,0.997
0.878263961,0.0987,0.9416,0.3093,0.996
0.881499961,0.0987,0.942,0.309,0.996
