time,gFx,gFy,gFz,TgF
0.499611461,-0.0445,0.1732,0.8898,0.908
0.503631884,-0.0159,0.1727,0.8898,0.907
0.508283077,0.0559,0.1754,0.9005,0.919
0.512680077,0.1512,0.1832,0.9354,0.965
0.5162805,0.2023,0.2016,0.9599,1.001
0.520539461,0.1737,0.2284,0.9486,0.991
0.525029231,0.1239,0.257,0.9298,0.973
0.528611461,0.1036,0.277,0.9389,0.984
0.532282884,0.096,0.2863,0.9748,1.02
0.536457615,0.0738,0.2822,0.9941,1.036
0.540667615,0.0415,0.2685,0.9992,1.035
0.544651538,0.0129,0.2524,1.0065,1.038
0.548903884,-0.0068,0.2331,1.018,1.044
0.552930692,-0.0257,0.2089,1.0307,1.052
0.557061731,-0.0415,0.1805,1.0417,1.058
0.560831807,-0.0503,0.1681,1.0456,1.06
0.563206577,-0.0696,0.1463,1.052,1.064
0.565423154,-0.0787,0.1373,1.0534,1.065
0.569178731,-0.098,0.1217,1.0532,1.065
0.573403807,-0.1192,0.1131,1.0512,1.064
0.576059,-0.1295,0.1104,1.05,1.064
0.578229154,-0.1388,0.1075,1.0483,1.063
0.582343346,-0.1561,0.106,1.0471,1.064
0.5858405,-0.1732,0.1094,1.0459,1.066
0.589962,-0.1845,0.1124,1.0449,1.067
0.592349807,-0.1896,0.1136,1.0444,1.068
0.595332384,-0.1959,0.1148,1.0432,1.068
0.598443384,-0.1969,0.1136,1.0422,1.067
0.602143538,-0.1974,0.1119,1.0376,1.062
0.606084192,-0.1964,0.1116,1.0344,1.059
0.608647077,-0.1942,0.1126,1.0334,1.058
0.610830846,-0.1906,0.1143,1.0322,1.056
0.61469123,-0.1798,0.1182,1.0276,1.05
0.619132,-0.1698,0.1222,1.0227,1.044
0.622947154,-0.1615,0.13,1.0173,1.038
0.627308461,-0.1571,0.1388,1.0139,1.035
0.631161154,-0.1556,0.1493,1.0102,1.033
0.635108038,-0.1566,0.1632,1.007,1.032
0.639019807,-0.1605,0.1749,1.0048,1.032
0.642350384,-0.162,0.1803,1.0039,1.033
0.645106269,-0.1615,0.191,1.0026,1.033
0.647450269,-0.1583,0.1979,1.0014,1.033
0.651214192,-0.1539,0.2074,0.9997,1.033
0.655268,-0.1529,0.2135,0.9997,1.034
0.657281461,-0.1502,0.2167,0.9992,1.033
0.663793192,-0.1468,0.2201,0.9985,1.033
0.668185307,-0.138,0.2262,0.996,1.031
0.671962846,-0.1383,0.2255,0.9943,1.029
0.68467173,-0.1371,0.2238,0.9938,1.028
0.688730269,-0.1305,0.1994,0.9841,1.012
0.692986961,-0.1283,0.1876,0.976,1.002
0.696606692,-0.1258,0.1796,0.975,0.999
0.700426884,-0.1229,0.171,0.9731,0.996
0.7051725,-0.1212,0.1649,0.9743,0.996
0.709463653,-0.1207,0.1588,0.9799,1
0.713451846,-0.1204,0.1534,0.985,1.004
0.717646307,-0.1222,0.1478,0.9921,1.01
0.72121223,-0.1236,0.1422,0.9982,1.016
0.725377577,-0.1231,0.1366,1.0034,1.02
0.729431307,-0.1248,0.1327,1.0078,1.024
0.733269615,-0.1292,0.1273,1.0144,1.03
0.737096423,-0.1324,0.1212,1.0183,1.034
0.742433153,-0.1351,0.116,1.0222,1.038
0.74615173,-0.14,0.1116,1.0205,1.036
0.750198077,-0.1441,0.1109,1.0192,1.035
0.75431873,-0.1451,0.1094,1.0158,1.032
0.76281923,-0.149,0.1092,1.0119,1.029
0.766560884,-0.15,0.1119,0.9997,1.017
0.770327615,-0.1505,0.1136,0.9936,1.011
0.784278038,-0.1478,0.1163,0.9855,1.003
0.78716073,-0.1422,0.1285,0.9613,0.98
0.791199192,-0.1405,0.1322,0.9521,0.971
0.795297961,-0.1412,0.141,0.9406,0.962
0.797351153,-0.1407,0.1437,0.9364,0.958
0.800907846,-0.1397,0.1483,0.9274,0.95
0.803167461,-0.139,0.1512,0.924,0.947
0.808696846,-0.1375,0.1568,0.9181,0.942
0.811679307,-0.1356,0.1622,0.9122,0.936
0.815424923,-0.1341,0.1656,0.9076,0.932
0.819197346,-0.1297,0.1695,0.9044,0.929
0.823686192,-0.1266,0.1737,0.9015,0.927
0.825744192,-0.1251,0.1754,0.9003,0.926
0.828162307,-0.1222,0.1769,0.8993,0.925
0.832462038,-0.1192,0.1825,0.8976,0.924
0.836118307,-0.1158,0.1862,0.8956,0.922
0.840684423,-0.1129,0.1908,0.8934,0.921
0.844650269,-0.109,0.1962,0.8944,0.922
0.849147576,-0.106,0.1991,0.8932,0.921
0.852648076,-0.1051,0.203,0.8946,0.923
0.856721,-0.1048,0.2064,0.8966,0.926
0.862806807,-0.1043,0.2074,0.8966,0.926
0.865678076,-0.1029,0.2106,0.8978,0.928
0.868901692,-0.0999,0.2128,0.9005,0.931
0.872887961,-0.0967,0.213,0.9027,0.933
0.884547961,-0.0948,0.2121,0.9044,0.934
0.886980961,-0.0796,0.2042,0.922,0.948
0.889859769,-0.0782,0.2018,0.9249,0.95
0.891930384,-0.0772,0.1991,0.9269,0.951
0.89522073,-0.0767,0.1954,0.9311,0.954
0.897498,-0.0762,0.194,0.9325,0.956
0.901324076,-0.075,0.1893,0.9337,0.956
0.905871307,-0.0723,0.1867,0.934,0.955
0.910301538,-0.0733,0.1827,0.9364,0.957
0.914294653,-0.074,0.1786,0.9403,0.96
0.918086653,-0.074,0.1752,0.944,0.963
0.922038961,-0.0735,0.1713,0.9491,0.967
0.925370038,-0.073,0.1688,0.9516,0.969
0.929060307,-0.073,0.1661,0.9543,0.971
0.93193873,-0.0708,0.1654,0.9569,0.974
0.934622923,-0.0696,0.1642,0.9577,0.974
0.938201769,-0.0689,0.16,0.9609,0.977
0.942560846,-0.0677,0.1588,0.9643,0.98
0.946894576,-0.066,0.1588,0.9665,0.982
0.951015999,-0.0625,0.1576,0.9714,0.986
0.954773999,-0.0606,0.1568,0.9762,0.991
0.963061038,-0.0599,0.1568,0.9826,0.997
0.967622884,-0.0594,0.1583,0.9909,1.005
0.971865192,-0.0586,0.1586,0.9933,1.008
0.984921846,-0.0569,0.1593,0.9951,1.009
0.988105769,-0.053,0.1615,0.998,1.012
0.993034769,-0.0493,0.1625,0.9965,1.011
0.996479923,-0.0479,0.1647,0.9968,1.011
1.000125692,-0.0484,0.1686,0.9958,1.011
1.004111576,-0.0513,0.1727,0.9938,1.01
1.008611269,-0.0508,0.1764,0.9933,1.01
1.012649576,-0.0513,0.1793,0.9916,1.009
1.016592307,-0.0518,0.1827,0.9894,1.008
1.020793461,-0.0523,0.1849,0.989,1.007
1.025225576,-0.0515,0.1874,0.9882,1.007
1.029156461,-0.0515,0.1898,0.9868,1.006
1.03311973,-0.0508,0.1915,0.9853,1.005
1.036964307,-0.0515,0.193,0.9833,1.003
1.041959422,-0.0528,0.1947,0.9802,1.001
1.045435499,-0.0525,0.1964,0.9789,1
1.049522346,-0.0535,0.1969,0.9782,0.999
1.053453961,-0.0533,0.1972,0.9765,0.998
1.062501038,-0.0545,0.1989,0.977,0.999
1.065390922,-0.0564,0.1989,0.9782,1
1.070072884,-0.0569,0.1969,0.9777,0.999
1.084268192,-0.0577,0.1964,0.9799,1.001
1.086311384,-0.0584,0.1957,0.9941,1.015
1.092760192,-0.0586,0.1942,0.9963,1.017
1.094986346,-0.0608,0.1947,0.9982,1.019
1.098663884,-0.063,0.1928,1.0002,1.021
1.102330269,-0.0674,0.1918,1.0009,1.021
1.106652422,-0.0716,0.1913,1.0009,1.022
1.108897807,-0.0738,0.1908,1.0012,1.022
1.11086473,-0.0752,0.191,1.0012,1.022
1.115175807,-0.0782,0.1913,1.0019,1.023
1.119103884,-0.0836,0.1908,1.0002,1.022
1.123371576,-0.0843,0.1918,0.9992,1.021
1.125911769,-0.0855,0.192,0.9975,1.019
1.129569076,-0.088,0.1932,0.9948,1.017
1.133318999,-0.0884,0.1974,0.9902,1.014
1.136123461,-0.0894,0.1991,0.988,1.012
1.139359615,-0.0921,0.202,0.9821,1.007
1.142192653,-0.0941,0.204,0.9775,1.003
1.144741192,-0.0955,0.2086,0.9706,0.997
1.147459769,-0.0967,0.2101,0.9677,0.995
1.152074384,-0.0977,0.2133,0.9606,0.989
1.156662538,-0.0985,0.216,0.9547,0.984
1.163131153,-0.0997,0.2182,0.9501,0.98
1.165153038,-0.0999,0.2206,0.9464,0.977
1.168450538,-0.1004,0.2228,0.9445,0.976
1.172242845,-0.1007,0.2257,0.9423,0.974
1.184151845,-0.1026,0.227,0.9428,0.975
1.188609845,-0.108,0.2262,0.9413,0.974
1.19111373,-0.1087,0.2255,0.9411,0.974
1.193265461,-0.1094,0.226,0.9416,0.974
1.197185115,-0.1148,0.2253,0.9435,0.977
1.200907922,-0.1185,0.2238,0.9472,0.98
1.205024884,-0.1214,0.2231,0.9508,0.984
1.211091845,-0.1222,0.2231,0.9516,0.985
1.213340576,-0.1248,0.2223,0.9521,0.986
1.217689576,-0.1266,0.2226,0.9499,0.984
1.221431576,-0.1263,0.224,0.9477,0.982
1.225645499,-0.1251,0.2262,0.9455,0.98
1.229470961,-0.1248,0.2294,0.945,0.98
1.234112768,-0.1258,0.2314,0.9445,0.981
1.237994961,-0.1263,0.2311,0.9418,0.978
1.241974768,-0.1275,0.2309,0.9394,0.976
1.246344192,-0.1305,0.2316,0.9376,0.975
1.250229768,-0.1334,0.2309,0.9379,0.975
1.25433873,-0.1353,0.2296,0.9389,0.976
1.262548192,-0.1383,0.2299,0.9403,0.978
1.266236499,-0.1449,0.2296,0.9401,0.979
1.270530345,-0.148,0.2321,0.935,0.975
1.279829807,-0.15,0.2375,0.9269,0.969
1.28347723,-0.1512,0.246,0.9157,0.96
1.28710623,-0.1512,0.2494,0.9078,0.954
1.291843268,-0.1495,0.2526,0.9037,0.95
1.295351307,-0.1483,0.256,0.9003,0.948
1.299732615,-0.1512,0.2604,0.8956,0.945
1.303676538,-0.1578,0.2626,0.8973,0.948
1.309216845,-0.1649,0.2651,0.9066,0.959
1.311337499,-0.1705,0.269,0.9205,0.974
1.316065807,-0.1766,0.2702,0.9271,0.982
1.320144345,-0.1823,0.2695,0.9369,0.992
1.325239038,-0.1906,0.2673,0.9535,1.008
1.331621615,-0.1957,0.2658,0.9628,1.018
1.336512615,-0.2079,0.2788,0.9853,1.045
1.341771115,-0.2223,0.2978,0.9855,1.053
1.344602345,-0.238,0.3132,0.9853,1.061
1.350548653,-0.2463,0.3354,0.9885,1.072
1.352679499,-0.2448,0.3723,0.9909,1.086
1.362309268,-0.2177,0.3547,0.9846,1.069
1.365495884,-0.171,0.3017,0.9758,1.036
1.368936961,-0.162,0.3025,0.978,1.036
1.373790345,-0.1432,0.3049,0.9897,1.045
1.377542884,-0.1297,0.3127,0.997,1.053
1.381726538,-0.086,0.3433,1.0014,1.062
1.385718191,-0.0691,0.3557,0.9919,1.056
1.389308653,-0.0406,0.376,0.9621,1.034
1.392614884,-0.0244,0.3855,0.9516,1.027
1.394871153,0.0024,0.3997,0.9408,1.022
1.398826307,0.0154,0.4068,0.9394,1.024
1.402081115,0.0508,0.42,0.9313,1.023
1.405898076,0.0872,0.4302,0.9188,1.018
1.408696076,0.1021,0.4324,0.9139,1.016
1.411226076,0.1268,0.4283,0.9015,1.006
1.415126345,0.1371,0.4209,0.8925,0.996
1.418296038,0.1622,0.3858,0.8692,0.965
1.422566038,0.1703,0.3481,0.8565,0.94
1.426687691,0.1698,0.3152,0.8497,0.922
1.430525038,0.1605,0.2895,0.8468,0.909
1.434755922,0.1468,0.2682,0.8397,0.894
1.438994191,0.1341,0.2526,0.8331,0.881
1.442445807,0.1295,0.2482,0.8306,0.877
1.447821768,0.1153,0.2455,0.8255,0.869
1.450963614,0.1087,0.2548,0.826,0.871
1.455384538,0.1033,0.2639,0.8297,0.877
1.461879961,0.0909,0.2744,0.8324,0.881
1.464752268,0.042,0.3103,0.8438,0.9
1.46729973,0.0154,0.3247,0.8468,0.907
1.471036576,-0.0403,0.3296,0.8548,0.917
1.47565223,-0.0564,0.3073,0.8675,0.922
1.479902268,-0.1002,0.3103,0.8729,0.932
1.483948038,-0.1327,0.3039,0.8827,0.943
1.487920499,-0.1434,0.289,0.9083,0.964
1.492175614,-0.1461,0.2692,0.9386,0.987
1.496695768,-0.1449,0.2546,0.9667,1.01
1.500472384,-0.1346,0.2446,0.9892,1.028
1.50424723,-0.119,0.2414,0.997,1.033
1.508411114,-0.0992,0.2399,0.9985,1.032
1.512618307,-0.0762,0.2377,1.0017,1.032
1.516622691,-0.0525,0.2375,1.0029,1.032
1.520652691,-0.0244,0.2358,1.0058,1.033
1.525090384,-0.0061,0.2318,1.0046,1.031
1.529019345,0.0078,0.2255,1.0053,1.03
1.532995499,0.0164,0.2177,1.0166,1.04
1.537035576,0.0164,0.2108,1.0302,1.052
1.541585768,0.0105,0.202,1.0393,1.059
1.545621653,0.0064,0.193,1.0425,1.06
1.549576191,0.0049,0.1825,1.0459,1.062
1.553257499,0.0037,0.1754,1.0537,1.068
1.56241373,0.0049,0.171,1.064,1.078
1.566160384,0.0169,0.1678,1.0664,1.08
1.569939922,0.0269,0.1727,1.06,1.074
1.585066499,0.0359,0.1791,1.0556,1.071
1.58793173,0.0694,0.2235,1.0312,1.057
1.593311307,0.0726,0.2309,1.0256,1.054
1.595984307,0.0787,0.2526,1.009,1.043
1.598864461,0.0784,0.2599,1.0041,1.04
1.60305623,0.0745,0.2712,0.9955,1.035
1.608994114,0.0689,0.2802,0.9858,1.027
1.611211614,0.0647,0.2873,0.9738,1.017
1.616618461,0.0655,0.2934,0.9591,1.005
1.619364037,0.066,0.2995,0.9433,0.992
1.625566845,0.0667,0.3056,0.9286,0.98
1.627934114,0.0674,0.3122,0.9188,0.973
1.63174573,0.0691,0.3161,0.9064,0.962
1.635614845,0.0708,0.3218,0.8925,0.951
1.639290307,0.0713,0.3254,0.8793,0.94
1.64184573,0.0711,0.3259,0.8736,0.935
1.644097191,0.0689,0.3266,0.8685,0.93
1.649277114,0.0643,0.3276,0.8622,0.925
1.652741691,0.0567,0.3279,0.8612,0.923
1.656296614,0.0474,0.3279,0.8617,0.923
1.66154196,0.0413,0.3276,0.8636,0.925
1.66455396,0.0217,0.3259,0.8717,0.931
1.668933614,0.0046,0.3252,0.8844,0.942
1.672378884,-0.0147,0.3227,0.8998,0.956
1.678885191,-0.0252,0.3222,0.9086,0.964
1.681397384,-0.0574,0.3196,0.9494,1.003
1.685064845,-0.0755,0.3183,0.9765,1.03
1.690570191,-0.0909,0.3186,1.0029,1.056
1.693433114,-0.107,0.3193,1.0288,1.082
1.69719346,-0.1151,0.3215,1.051,1.105
1.701578153,-0.1197,0.3232,1.0706,1.125
1.705267499,-0.1202,0.3244,1.0855,1.139
1.70944223,-0.118,0.3257,1.0977,1.151
1.713573114,-0.1131,0.3244,1.1048,1.157
1.717214999,-0.1068,0.3237,1.1057,1.157
1.721206884,-0.0999,0.3225,1.1038,1.154
1.728222422,-0.0894,0.3225,1.096,1.146
1.730283537,-0.0796,0.3196,1.0837,1.133
1.734240999,-0.0718,0.3186,1.0693,1.118
1.738039037,-0.0643,0.3181,1.0512,1.1
1.742317845,-0.0557,0.3166,1.0305,1.079
1.746719384,-0.0479,0.3169,1.0097,1.059
1.750821076,-0.0398,0.3171,0.9894,1.04
1.754505614,-0.0349,0.3188,0.9689,1.021
1.763777153,-0.0303,0.3205,0.9516,1.005
1.767081499,-0.0247,0.3254,0.9144,0.971
1.77137196,-0.022,0.3286,0.8966,0.955
1.787393422,-0.0203,0.332,0.8815,0.942
1.793505383,0.0007,0.3538,0.8309,0.903
1.795704383,0.0032,0.3572,0.8201,0.895
1.79934523,0.0054,0.3596,0.8094,0.886
1.803251845,0.0054,0.3626,0.8001,0.878
1.808530883,0.0051,0.3633,0.7916,0.871
1.812402037,0.0049,0.3633,0.7825,0.863
1.816418037,0.0049,0.3623,0.7727,0.853
1.820129383,0.0049,0.3623,0.7637,0.845
1.825231383,0.0022,0.3604,0.7586,0.84
1.829448653,-0.0017,0.3586,0.7552,0.836
1.832917422,-0.0059,0.3586,0.7554,0.836
1.836581037,-0.0083,0.3577,0.7561,0.836
1.841848807,-0.0115,0.3574,0.7576,0.838
1.844665691,-0.0137,0.356,0.7576,0.837
1.849213191,-0.0149,0.3552,0.7583,0.838
1.85352473,-0.0151,0.353,0.7583,0.837
1.862364076,-0.0147,0.3528,0.76,0.838
1.865603191,-0.0125,0.3557,0.7686,0.847
1.869486268,-0.012,0.3604,0.7723,0.852
1.87382996,-0.0115,0.3635,0.774,0.855
1.88501623,-0.0112,0.3635,0.7742,0.855
1.887022806,-0.0188,0.3662,0.7935,0.874
1.892909037,-0.0208,0.3657,0.7981,0.878
1.895736076,-0.0242,0.363,0.8153,0.893
1.898253153,-0.0252,0.3616,0.8211,0.898
1.901910922,-0.0286,0.3626,0.8346,0.91
1.906468614,-0.031,0.3626,0.8468,0.922
1.909167345,-0.0322,0.3621,0.8531,0.927
1.911710499,-0.032,0.3606,0.8648,0.938
1.915227037,-0.0315,0.3596,0.871,0.943
1.918694076,-0.0279,0.3574,0.8849,0.955
1.922377845,-0.022,0.355,0.899,0.967
1.925248806,-0.0183,0.3535,0.9061,0.973
1.928165768,-0.0103,0.3506,0.9201,0.985
1.931176268,-0.0066,0.3494,0.9259,0.99
1.935261422,0.0076,0.3467,0.934,0.996
1.939241268,0.0188,0.3425,0.9369,0.998
1.942191922,0.022,0.3411,0.9369,0.997
1.94497173,0.0249,0.3398,0.9367,0.997
1.947660576,0.0283,0.3354,0.9376,0.996
1.951779499,0.0271,0.3327,0.9411,0.999
1.95563246,0.0215,0.3301,0.9442,1
1.962261576,0.0186,0.3296,0.9472,1.003
1.965226537,0.0078,0.3303,0.9516,1.007
1.967765768,0.0071,0.3308,0.9516,1.007
1.971925922,0.0054,0.333,0.9528,1.009
1.989205806,0.0015,0.3362,0.9552,1.013
1.997318383,-0.0151,0.3415,1.0004,1.057
2.000807499,-0.0264,0.3425,1.042,1.097
2.004604614,-0.0313,0.3428,1.0644,1.119
2.009175422,-0.0384,0.3435,1.0872,1.141
2.013097153,-0.0469,0.3452,1.1118,1.165
2.017399729,-0.0562,0.3484,1.1382,1.192
2.021108422,-0.066,0.3494,1.1639,1.217
2.025884229,-0.0757,0.3496,1.1888,1.241
2.029882576,-0.0853,0.3503,1.2152,1.268
2.033591229,-0.0948,0.3516,1.2362,1.289
2.037577422,-0.1026,0.3508,1.2596,1.312
2.041748845,-0.1094,0.3511,1.2748,1.327
2.045221537,-0.1168,0.3513,1.289,1.341
2.049264383,-0.1234,0.3496,1.3031,1.355
2.053484576,-0.1314,0.3479,1.3156,1.367
2.060813383,-0.1402,0.345,1.3307,1.382
2.063114229,-0.1556,0.3401,1.3498,1.401
2.066111037,-0.1608,0.3381,1.3576,1.408
2.070197576,-0.1727,0.3349,1.3713,1.422
2.075845383,-0.1842,0.332,1.3833,1.434
2.078677306,-0.1925,0.332,1.3967,1.448
2.082516653,-0.1991,0.334,1.4089,1.462
2.08616296,-0.204,0.3332,1.4177,1.471
2.091643883,-0.2074,0.334,1.4277,1.481
2.09485396,-0.2091,0.3354,1.4333,1.487
2.099257383,-0.2081,0.3376,1.4338,1.488
2.102979691,-0.206,0.3376,1.4304,1.484
2.108795691,-0.2069,0.3359,1.4228,1.477
2.112139999,-0.2111,0.3296,1.4118,1.465
2.115589037,-0.2201,0.3196,1.4006,1.453
2.119497152,-0.2326,0.3049,1.3896,1.442
2.125306729,-0.2446,0.2883,1.3794,1.43
2.128612922,-0.2568,0.2726,1.3662,1.417
2.131711883,-0.2639,0.2604,1.3517,1.402
2.13589796,-0.2687,0.2497,1.3364,1.386
2.141809614,-0.2673,0.2416,1.3202,1.369
2.14416046,-0.2604,0.2365,1.298,1.345
2.148963614,-0.2511,0.2333,1.2799,1.325
2.152561076,-0.2421,0.2316,1.2606,1.304
2.156667729,-0.2331,0.2292,1.2428,1.285
2.162955306,-0.2284,0.227,1.233,1.274
2.165900268,-0.2121,0.2133,1.1929,1.23
2.168480768,-0.2084,0.2089,1.1829,1.219
2.172934152,-0.2011,0.1991,1.1646,1.198
2.18466296,-0.1974,0.1932,1.1556,1.188
2.189609691,-0.1742,0.1476,1.1038,1.127
2.192347229,-0.1695,0.1415,1.0994,1.121
2.195227345,-0.159,0.129,1.0874,1.107
2.197986268,-0.1537,0.1236,1.0833,1.101
2.201755037,-0.1446,0.1146,1.0769,1.093
2.205530229,-0.1363,0.1053,1.0718,1.086
2.208678537,-0.1317,0.1007,1.0708,1.084
2.210992652,-0.1231,0.0936,1.0691,1.08
2.21345496,-0.1185,0.0901,1.0664,1.077
2.218189806,-0.1085,0.0821,1.0627,1.071
2.222207768,-0.096,0.0752,1.0566,1.064
2.226281422,-0.0848,0.0689,1.0491,1.055
2.230869691,-0.0738,0.0628,1.0412,1.046
2.234432691,-0.065,0.0557,1.0337,1.037
2.238417729,-0.0581,0.0474,1.0246,1.027
2.242774037,-0.0535,0.042,1.0166,1.019
2.246780614,-0.0501,0.0362,1.0058,1.008
2.250518422,-0.0498,0.0313,0.9968,0.999
2.254588229,-0.0496,0.0271,0.9872,0.989
2.262423922,-0.0481,0.0254,0.977,0.978
2.26733746,-0.0533,0.0225,0.956,0.958
2.271115999,-0.0594,0.0205,0.9486,0.951
