time,gFx,gFy,gFz,TgF
0.499017154,-0.0406,0.1935,0.9814,1.001
0.503189269,-0.0398,0.1935,0.9806,1
0.507566692,-0.0398,0.1954,0.9799,1
0.512222077,-0.0374,0.1957,0.9787,0.999
0.515524884,-0.0384,0.1976,0.9782,0.999
0.519704384,-0.0354,0.1967,0.9775,0.998
0.523790192,-0.0344,0.1976,0.9784,0.999
0.528885346,-0.0352,0.1974,0.9775,0.998
0.532579269,-0.0352,0.1974,0.9772,0.998
0.536326615,-0.0381,0.1979,0.9775,0.998
0.540245577,-0.043,0.1974,0.9789,1
0.542763692,-0.0452,0.1976,0.9799,1.001
0.545155077,-0.0462,0.1962,0.9821,1.003
0.549183808,-0.0472,0.1959,0.9841,1.004
0.552878077,-0.0467,0.1967,0.9858,1.006
0.556896038,-0.0472,0.1947,0.9887,1.009
0.560003538,-0.0459,0.1947,0.9899,1.01
0.562514077,-0.0435,0.1937,0.9899,1.01
0.565930307,-0.0428,0.1932,0.9897,1.009
0.569180269,-0.0435,0.1908,0.9909,1.01
0.573783577,-0.0445,0.1903,0.9916,1.011
0.580638115,-0.0452,0.1891,0.9936,1.012
0.583523423,-0.0467,0.1908,0.9951,1.014
0.585522346,-0.0472,0.1915,0.9951,1.014
0.590171846,-0.0484,0.1913,0.9963,1.016
0.597824423,-0.0472,0.1932,0.9941,1.014
0.602254577,-0.0447,0.1954,0.9924,1.012
0.606218038,-0.0442,0.1967,0.9902,1.01
0.610466115,-0.0428,0.1962,0.9877,1.008
0.615164,-0.044,0.1974,0.987,1.008
0.618518846,-0.0428,0.1964,0.987,1.007
0.622092461,-0.0432,0.1937,0.9853,1.005
0.627494769,-0.0435,0.1962,0.9868,1.007
0.631028923,-0.0435,0.1967,0.9865,1.007
0.635042461,-0.0425,0.1984,0.9833,1.004
0.638836654,-0.0435,0.1998,0.9846,1.006
0.643709423,-0.043,0.2003,0.9846,1.006
0.648501231,-0.0386,0.2001,0.9833,1.004
0.651765615,-0.0352,0.1989,0.9806,1.001
0.656300654,-0.0357,0.1991,0.9802,1.001
0.660382115,-0.0337,0.1989,0.9782,0.999
0.662859577,-0.0322,0.1979,0.9762,0.997
0.667469115,-0.0327,0.1998,0.9745,0.995
0.671484538,-0.0315,0.1998,0.9736,0.994
0.681189384,-0.0322,0.2006,0.9728,0.994
0.684263384,-0.0332,0.2006,0.9714,0.992
0.687995269,-0.033,0.1998,0.9736,0.994
0.70401173,-0.0305,0.1972,0.974,0.994
0.708551884,-0.0413,0.1901,0.9794,0.999
0.710920307,-0.0425,0.1893,0.9804,0.999
0.713823346,-0.045,0.1881,0.9826,1.001
0.716867192,-0.0454,0.1876,0.9841,1.003
0.720936807,-0.0457,0.1881,0.9865,1.005
0.724887423,-0.0459,0.1879,0.9892,1.008
0.72928373,-0.0464,0.1876,0.9892,1.008
0.734383346,-0.0442,0.1874,0.9914,1.01
0.737699615,-0.043,0.1888,0.9914,1.01
0.741539154,-0.0435,0.1901,0.9914,1.01
0.744137346,-0.0428,0.1898,0.9912,1.01
0.74632023,-0.042,0.1908,0.9909,1.01
0.749880654,-0.0425,0.1932,0.9912,1.011
0.753750807,-0.0432,0.1935,0.9931,1.013
0.759488538,-0.0428,0.1942,0.9924,1.012
0.761970461,-0.0418,0.1942,0.9912,1.011
0.765970269,-0.0428,0.1925,0.9907,1.01
0.770064615,-0.0457,0.1918,0.9916,1.011
0.774371038,-0.0484,0.1913,0.9948,1.014
0.780300077,-0.0496,0.191,0.996,1.015
0.782688192,-0.0501,0.1918,0.9982,1.018
0.786175115,-0.0486,0.1923,0.9982,1.018
0.790842115,-0.0474,0.1932,0.9965,1.016
0.801780615,-0.0459,0.1935,0.9946,1.014
0.804641461,-0.0428,0.1891,0.9894,1.008
0.806850615,-0.042,0.1884,0.9887,1.007
0.809894615,-0.0413,0.1886,0.988,1.007
0.812457615,-0.0415,0.1884,0.9872,1.006
0.815239961,-0.0432,0.1884,0.9863,1.005
0.819394769,-0.043,0.1906,0.985,1.004
0.823411461,-0.0415,0.192,0.9821,1.002
0.82736273,-0.0384,0.1962,0.9799,1
0.831805115,-0.0364,0.1984,0.9792,1
0.836443692,-0.0352,0.1996,0.9772,0.998
0.84004473,-0.0344,0.1994,0.9745,0.995
0.844344923,-0.0359,0.1991,0.9736,0.994
0.848059923,-0.0381,0.1991,0.9723,0.993
0.852386577,-0.0415,0.1994,0.9716,0.993
0.856187,-0.0432,0.2006,0.9714,0.993
0.862116115,-0.0423,0.2011,0.9738,0.995
0.865084846,-0.0425,0.2001,0.976,0.997
0.869067884,-0.0415,0.2011,0.9782,1
0.872615346,-0.0415,0.2013,0.9794,1.001
0.87899123,-0.0398,0.2011,0.9806,1.002
0.88139323,-0.041,0.1991,0.9806,1.001
0.885089192,-0.042,0.1989,0.9819,1.003
0.889147923,-0.044,0.1967,0.9819,1.002
0.900823269,-0.0447,0.194,0.9831,1.003
0.905474576,-0.0474,0.191,0.9904,1.01
0.910264576,-0.0462,0.1891,0.9909,1.01
0.914172307,-0.0467,0.1903,0.9921,1.011
0.918062269,-0.0469,0.1896,0.9933,1.012
0.922334692,-0.0457,0.1884,0.9958,1.014
0.926162615,-0.0445,0.1888,0.996,1.015
0.929633076,-0.0447,0.1888,0.9951,1.014
0.93433123,-0.042,0.1901,0.9941,1.013
0.939276884,-0.0401,0.192,0.9938,1.013
0.94431523,-0.0406,0.1932,0.9931,1.013
0.947243884,-0.0384,0.1937,0.9902,1.01
0.951038692,-0.0366,0.1952,0.9885,1.008
0.95474273,-0.0347,0.1969,0.985,1.005
0.960352769,-0.0335,0.1981,0.9794,1
0.963248307,-0.0322,0.2006,0.977,0.998
0.967036346,-0.032,0.2016,0.9745,0.996
0.969336461,-0.0313,0.2023,0.9723,0.994
0.971364115,-0.0318,0.2028,0.9704,0.992
0.980870346,-0.0325,0.2035,0.9684,0.99
0.983524115,-0.032,0.2008,0.9704,0.991
0.988153576,-0.0337,0.2003,0.9704,0.991
0.992492692,-0.0366,0.1981,0.9714,0.992
1.002935461,-0.041,0.1962,0.9736,0.994
1.005711346,-0.045,0.1935,0.9811,1.001
1.01083873,-0.0452,0.1915,0.9831,1.003
1.01289873,-0.0481,0.1867,0.9897,1.008
1.01654623,-0.0481,0.1849,0.9924,1.011
1.021364115,-0.0481,0.1825,0.9955,1.013
1.027181269,-0.0484,0.1808,0.9948,1.012
1.030739923,-0.0472,0.1805,0.9943,1.012
1.034061999,-0.045,0.182,0.9916,1.009
1.03672023,-0.044,0.1827,0.9904,1.008
1.043799576,-0.0428,0.1842,0.9875,1.005
1.045912076,-0.0403,0.1869,0.9855,1.004
1.049184884,-0.0369,0.1884,0.9843,1.003
1.053404307,-0.0347,0.1906,0.9826,1.002
1.056970807,-0.0335,0.192,0.9797,0.999
1.060064653,-0.0327,0.1925,0.978,0.997
1.062321538,-0.0318,0.1964,0.9755,0.996
1.065407153,-0.0303,0.1967,0.9743,0.994
1.069262115,-0.0308,0.1974,0.9743,0.995
1.072989576,-0.0315,0.1984,0.975,0.996
1.08019473,-0.0318,0.1984,0.9767,0.997
1.082674615,-0.0352,0.2003,0.9784,0.999
1.085989769,-0.0352,0.2011,0.9789,1
1.089599422,-0.0374,0.202,0.9794,1.001
1.093914692,-0.0406,0.2023,0.9799,1.001
1.097988538,-0.0415,0.2013,0.9806,1.002
1.101947846,-0.0428,0.2003,0.9806,1.002
1.106572115,-0.0457,0.1996,0.9816,1.003
1.110630422,-0.0474,0.1984,0.9841,1.005
1.114419961,-0.0472,0.1979,0.9858,1.007
1.118257461,-0.0486,0.1974,0.9885,1.009
1.122338307,-0.0481,0.1964,0.9904,1.011
1.126791538,-0.0474,0.1964,0.9919,1.012
1.130732461,-0.0476,0.1942,0.9933,1.013
1.134590422,-0.0474,0.1932,0.9953,1.015
1.138646576,-0.0469,0.1928,0.9955,1.015
1.144685576,-0.0469,0.1906,0.9958,1.015
1.147248807,-0.0452,0.1918,0.9943,1.014
1.151082961,-0.0442,0.1928,0.9929,1.012
1.154855346,-0.0428,0.1918,0.9912,1.01
1.160920846,-0.0413,0.1925,0.9904,1.01
1.163476346,-0.0384,0.1925,0.989,1.008
1.16757673,-0.0379,0.1925,0.9855,1.005
1.17206323,-0.0381,0.1942,0.9826,1.002
1.178115307,-0.0388,0.1947,0.9814,1.001
1.180941192,-0.0423,0.1972,0.9787,0.999
1.184249999,-0.0425,0.1974,0.9789,1
1.188212807,-0.043,0.1974,0.9806,1.001
1.192317422,-0.043,0.1989,0.9816,1.002
1.197075961,-0.0432,0.1974,0.9836,1.004
1.199927115,-0.042,0.1976,0.9858,1.006
1.204699922,-0.042,0.1967,0.9877,1.008
1.211150153,-0.0418,0.1947,0.9868,1.007
1.215805692,-0.0432,0.194,0.9872,1.007
1.219951961,-0.042,0.193,0.9843,1.004
1.222191999,-0.0403,0.1935,0.9828,1.003
1.228672269,-0.0398,0.1928,0.9819,1.001
1.230700576,-0.0403,0.1918,0.9789,0.998
1.23360173,-0.0401,0.191,0.978,0.997
1.236929269,-0.0396,0.1928,0.976,0.996
1.242410769,-0.0403,0.1945,0.9743,0.994
1.245737922,-0.0406,0.1957,0.9736,0.994
1.249820692,-0.041,0.1945,0.9731,0.993
1.253715076,-0.0418,0.1962,0.9728,0.993
1.259454615,-0.0423,0.1962,0.9736,0.994
1.262320807,-0.0425,0.1954,0.9767,0.997
1.265959461,-0.043,0.1952,0.9784,0.999
1.269983461,-0.0415,0.194,0.9799,1
1.274158692,-0.0408,0.1937,0.9806,1
1.279729807,-0.0403,0.1942,0.9806,1.001
1.281810961,-0.0406,0.195,0.9814,1.001
1.286284922,-0.0418,0.1935,0.9814,1.001
1.291321269,-0.0432,0.1945,0.9824,1.002
1.294937038,-0.0442,0.195,0.9826,1.003
1.298627615,-0.0447,0.1947,0.985,1.005
1.302630115,-0.044,0.1935,0.9855,1.005
1.306682961,-0.0437,0.1928,0.9885,1.008
1.311142345,-0.043,0.1923,0.9892,1.009
1.31501323,-0.0442,0.1923,0.9897,1.009
1.318784345,-0.0459,0.1908,0.9914,1.011
1.322988615,-0.0479,0.1898,0.9907,1.01
1.327424422,-0.0503,0.1913,0.9916,1.011
1.331665307,-0.0496,0.193,0.9926,1.012
1.335516999,-0.0498,0.194,0.9929,1.013
1.339692999,-0.0479,0.1952,0.9938,1.014
1.342055807,-0.0457,0.1952,0.9941,1.014
1.344928461,-0.0442,0.195,0.9924,1.012
1.347885499,-0.0428,0.1952,0.9912,1.011
1.352519845,-0.042,0.1954,0.989,1.009
1.355944807,-0.0386,0.195,0.9858,1.006
1.360025076,-0.0379,0.1954,0.9819,1.002
1.362274499,-0.0374,0.1964,0.9806,1.001
1.364807884,-0.0366,0.1974,0.9797,1
1.368186268,-0.0374,0.2001,0.9772,0.998
1.372394192,-0.0364,0.2008,0.974,0.995
1.378105922,-0.0359,0.202,0.9745,0.996
1.380653268,-0.0352,0.2001,0.9755,0.996
1.38476373,-0.0374,0.2006,0.9777,0.999
1.38880673,-0.0401,0.1996,0.9799,1.001
1.39320573,-0.0428,0.1989,0.9792,1
1.397008115,-0.0413,0.1979,0.9784,0.999
1.40069873,-0.0415,0.195,0.9787,0.999
1.404978538,-0.0413,0.1954,0.9782,0.998
1.409523884,-0.0428,0.1942,0.9784,0.998
1.413579768,-0.0418,0.194,0.9789,0.999
1.417408845,-0.0423,0.1925,0.9814,1.001
1.421506499,-0.0423,0.191,0.9809,1
1.425948115,-0.0437,0.1898,0.9826,1.002
1.429971115,-0.0457,0.1913,0.9814,1.001
1.43401873,-0.0469,0.1908,0.9821,1.002
1.437965307,-0.0464,0.191,0.9824,1.002
1.442654884,-0.0457,0.191,0.9828,1.002
1.44618923,-0.0459,0.1913,0.9819,1.001
1.451133115,-0.0442,0.1923,0.9816,1.001
1.454757307,-0.0413,0.194,0.986,1.006
1.458815922,-0.0423,0.194,0.9885,1.008
1.46281923,-0.0447,0.1947,0.9858,1.006
1.466767961,-0.0464,0.1962,0.9841,1.005
1.470778691,-0.0474,0.1952,0.9824,1.003
1.478822576,-0.0491,0.1954,0.9811,1.002
1.482813115,-0.0486,0.1969,0.9826,1.003
1.487055191,-0.0467,0.1972,0.9838,1.004
1.491435307,-0.0447,0.1962,0.9836,1.004
1.495528961,-0.0442,0.1964,0.9826,1.003
1.499384153,-0.0437,0.1942,0.9828,1.003
1.503555153,-0.0437,0.1937,0.985,1.005
1.508712384,-0.043,0.1932,0.9863,1.006
