time,gFx,gFy,gFz,TgF
1.246281461,-0.0567,0.2917,0.943,0.989
1.251718192,-0.0569,0.2924,0.942,0.988
1.255098307,-0.0569,0.2915,0.9447,0.99
1.257193538,-0.0581,0.2929,0.9462,0.992
1.261070499,-0.0618,0.2932,0.9506,0.997
1.263341769,-0.0623,0.2929,0.9518,0.998
1.267151922,-0.0643,0.2922,0.9567,1.002
1.271392538,-0.0643,0.2929,0.9621,1.008
1.277960461,-0.0638,0.2941,0.9665,1.012
1.280702653,-0.0613,0.2944,0.9733,1.019
1.28356273,-0.0601,0.2949,0.9758,1.021
1.287710076,-0.0577,0.2956,0.9777,1.023
1.291953807,-0.0577,0.2937,0.9797,1.024
1.29484873,-0.0577,0.2929,0.9806,1.025
1.297459384,-0.0574,0.291,0.9802,1.024
1.300007807,-0.0572,0.2907,0.9809,1.025
1.304144769,-0.0567,0.2893,0.9809,1.024
1.30921023,-0.0584,0.2893,0.9806,1.024
1.312598653,-0.0601,0.2895,0.9802,1.024
1.316647769,-0.0606,0.2905,0.9799,1.024
1.320720307,-0.0613,0.2917,0.9799,1.024
1.325464576,-0.0621,0.2937,0.9802,1.025
1.329063653,-0.0613,0.2932,0.9797,1.024
1.333127845,-0.0611,0.2922,0.9787,1.023
1.336718499,-0.0608,0.2929,0.977,1.022
1.345320192,-0.0594,0.2922,0.9755,1.02
1.349562269,-0.0559,0.2915,0.9709,1.015
1.353882192,-0.0555,0.2902,0.9682,1.012
1.360926653,-0.052,0.2917,0.9628,1.007
1.363096692,-0.0481,0.2937,0.9535,0.999
1.366197999,-0.0476,0.2946,0.9513,0.997
1.369934769,-0.045,0.2959,0.9455,0.992
1.374725076,-0.0428,0.2976,0.9423,0.989
1.377617461,-0.0415,0.2978,0.9418,0.989
1.37966223,-0.0418,0.2976,0.9411,0.988
1.382364884,-0.0413,0.2973,0.9401,0.987
1.386237345,-0.0408,0.2956,0.9376,0.984
1.391627769,-0.0418,0.2966,0.9376,0.984
1.395347845,-0.0415,0.2971,0.9359,0.983
1.399407153,-0.0413,0.2985,0.9357,0.983
1.403361884,-0.0413,0.2981,0.9357,0.983
1.406895269,-0.042,0.299,0.9354,0.983
1.409906115,-0.042,0.2988,0.9367,0.984
1.412513076,-0.041,0.2993,0.9408,0.988
1.415576076,-0.0418,0.2985,0.9423,0.989
1.419002307,-0.0447,0.2968,0.946,0.992
1.422830999,-0.0457,0.2966,0.9482,0.995
1.427856538,-0.0454,0.2956,0.9491,0.995
1.432088038,-0.0467,0.2956,0.9504,0.996
1.435772768,-0.0462,0.2944,0.9496,0.995
1.439805461,-0.0469,0.2954,0.9491,0.995
1.446710807,-0.0474,0.2951,0.9494,0.995
1.449111038,-0.0481,0.2946,0.9482,0.994
1.452626653,-0.0489,0.2937,0.9489,0.994
1.457102768,-0.0489,0.2929,0.9477,0.993
1.467387999,-0.0489,0.2917,0.9494,0.994
1.470061653,-0.0501,0.2905,0.9513,0.996
1.473282692,-0.0503,0.2902,0.9521,0.997
1.476568115,-0.053,0.2907,0.9533,0.998
1.480615345,-0.0537,0.2912,0.9543,0.999
1.484777268,-0.0535,0.2934,0.9545,1
1.488696999,-0.0564,0.2949,0.9538,1
1.492999268,-0.0572,0.2949,0.954,1
1.497640961,-0.0564,0.2959,0.9567,1.003
1.501126653,-0.0572,0.2939,0.9613,1.007
1.504879192,-0.0564,0.2927,0.965,1.01
1.509440499,-0.0562,0.2922,0.9679,1.013
1.513418615,-0.0581,0.2907,0.9706,1.015
1.517966999,-0.0616,0.2895,0.9719,1.016
1.521791153,-0.063,0.2888,0.9721,1.016
1.526206538,-0.063,0.29,0.9716,1.016
1.530024153,-0.0621,0.2907,0.9699,1.014
1.534233884,-0.0601,0.2924,0.9679,1.013
1.538212576,-0.0579,0.2934,0.9662,1.011
1.546758422,-0.0559,0.2951,0.9628,1.009
1.550670691,-0.0506,0.2968,0.9604,1.006
1.554462922,-0.0498,0.2981,0.9577,1.004
1.569702576,-0.0484,0.2985,0.9574,1.004
1.572055461,-0.0528,0.3027,0.9543,1.003
1.576193461,-0.0525,0.3022,0.9528,1.001
1.580239615,-0.055,0.3029,0.9533,1.002
1.583857884,-0.0552,0.3029,0.9511,1
1.587202115,-0.0545,0.3037,0.9489,0.998
1.591495922,-0.0537,0.3027,0.9467,0.995
1.593668115,-0.0545,0.3025,0.9464,0.995
1.595874115,-0.0547,0.3022,0.946,0.995
1.600683615,-0.0547,0.3,0.9442,0.992
1.604169307,-0.0542,0.3003,0.9428,0.991
1.609890384,-0.0545,0.3015,0.9425,0.991
1.612011153,-0.053,0.3029,0.9423,0.991
1.617538345,-0.0533,0.3046,0.9413,0.991
1.621205461,-0.053,0.3051,0.9413,0.991
1.624147115,-0.0537,0.3066,0.9394,0.99
1.626682307,-0.055,0.3078,0.9389,0.99
1.629494845,-0.054,0.3088,0.9408,0.992
1.633307191,-0.0545,0.3086,0.9396,0.99
1.636822268,-0.055,0.3083,0.9391,0.99
1.640866691,-0.0557,0.3081,0.9406,0.991
1.647490845,-0.0555,0.3073,0.9408,0.991
1.650301922,-0.0577,0.3054,0.9416,0.992
1.652990268,-0.0581,0.3059,0.9425,0.993
1.656857114,-0.0594,0.3064,0.9435,0.994
1.671086076,-0.0616,0.3049,0.9447,0.995
1.673341076,-0.0638,0.3039,0.9501,1
1.680361768,-0.064,0.3042,0.9506,1
1.682562768,-0.064,0.3022,0.9501,0.999
1.685675384,-0.0633,0.3017,0.9489,0.998
1.689686999,-0.0625,0.3017,0.9464,0.995
1.693161345,-0.0623,0.3003,0.946,0.994
1.698307768,-0.0616,0.2998,0.945,0.993
1.702224614,-0.0603,0.2981,0.9438,0.992
1.705713961,-0.0584,0.2973,0.9433,0.991
1.707921999,-0.0572,0.2976,0.9433,0.991
1.710603691,-0.0577,0.2978,0.9438,0.991
1.714330691,-0.0584,0.299,0.943,0.991
1.719099999,-0.0586,0.299,0.9435,0.991
1.723301691,-0.0599,0.3,0.9428,0.991
1.727278768,-0.0618,0.2985,0.9411,0.989
1.731845807,-0.0606,0.3,0.9411,0.99
1.735567384,-0.0613,0.3005,0.9416,0.99
1.738810114,-0.0606,0.3003,0.9413,0.99
1.747149999,-0.0599,0.3005,0.9416,0.99
1.750857961,-0.0579,0.3027,0.9416,0.991
1.755319614,-0.0572,0.3025,0.9411,0.99
1.767660807,-0.0559,0.3022,0.9423,0.991
1.772296884,-0.0557,0.3037,0.9457,0.995
1.776178076,-0.0552,0.3039,0.9484,0.997
1.779877114,-0.0552,0.3044,0.9504,0.999
1.784156422,-0.0557,0.3044,0.9513,1
1.78782323,-0.0562,0.3029,0.953,1.002
1.792979922,-0.0581,0.3034,0.955,1.004
1.796614576,-0.0579,0.3032,0.9545,1.003
1.801127845,-0.0599,0.3034,0.9545,1.003
1.805096653,-0.0611,0.3039,0.953,1.002
1.809740614,-0.0621,0.3044,0.955,1.004
1.81309323,-0.0633,0.3044,0.955,1.004
1.817720268,-0.0657,0.3046,0.955,1.005
1.820900576,-0.066,0.3046,0.954,1.004
1.826156884,-0.0667,0.3032,0.955,1.004
1.828952768,-0.0672,0.3007,0.9567,1.005
1.833219576,-0.0677,0.2993,0.9569,1.005
1.837161768,-0.0677,0.2973,0.9587,1.006
1.841160422,-0.0674,0.2966,0.9609,1.008
1.847210768,-0.0684,0.2961,0.9623,1.009
1.849923037,-0.0684,0.2934,0.967,1.013
1.853718191,-0.0701,0.2934,0.9694,1.015
1.858389461,-0.0701,0.2915,0.9731,1.018
1.870110076,-0.0711,0.2907,0.9733,1.018
1.876293345,-0.0728,0.2895,0.976,1.021
1.879329191,-0.0721,0.2897,0.975,1.02
1.88264723,-0.0723,0.288,0.9736,1.018
1.886323422,-0.0728,0.288,0.9721,1.016
1.890501076,-0.0721,0.288,0.9679,1.012
1.89294823,-0.0706,0.2878,0.9665,1.011
1.89592796,-0.0691,0.2883,0.9631,1.008
1.899588191,-0.0696,0.2878,0.9601,1.005
1.903448499,-0.0684,0.2875,0.9562,1.001
1.907363884,-0.0652,0.2885,0.955,1
1.910473653,-0.064,0.2893,0.954,0.999
1.912891422,-0.0623,0.2885,0.9528,0.997
1.914834076,-0.0616,0.2878,0.9528,0.997
1.919657845,-0.0589,0.2885,0.9528,0.997
1.923418691,-0.0557,0.2885,0.953,0.997
1.927817499,-0.0547,0.289,0.9523,0.997
1.931789191,-0.0537,0.29,0.9535,0.998
1.935884999,-0.054,0.2895,0.9528,0.997
1.93993873,-0.0535,0.2893,0.9533,0.998
1.945927691,-0.055,0.2885,0.9533,0.998
1.948083384,-0.0567,0.2885,0.9513,0.996
1.951728153,-0.0589,0.2868,0.9533,0.997
1.956147614,-0.0591,0.2871,0.9538,0.998
1.96222596,-0.0591,0.2858,0.9528,0.997
1.964298153,-0.0584,0.2868,0.9496,0.994
1.968312422,-0.0584,0.2878,0.9467,0.991
1.970770922,-0.0564,0.2875,0.9457,0.99
1.973547807,-0.0545,0.2888,0.9445,0.989
1.977049537,-0.0542,0.2897,0.9452,0.99
1.981377499,-0.0523,0.2907,0.9445,0.99
1.984849845,-0.0503,0.2924,0.9462,0.992
1.988794691,-0.0496,0.2932,0.9494,0.995
1.992793845,-0.0491,0.2924,0.9528,0.998
1.99731623,-0.0479,0.2915,0.9545,0.999
2.001518883,-0.0489,0.2912,0.9565,1.001
2.005628268,-0.0489,0.2902,0.9574,1.002
2.009914614,-0.0501,0.2907,0.9579,1.002
2.013885614,-0.0511,0.2888,0.9574,1.001
2.018031422,-0.0513,0.2883,0.9572,1.001
2.021790999,-0.0525,0.2873,0.9577,1.001
2.026250345,-0.053,0.2883,0.9562,1
2.030879383,-0.055,0.288,0.9584,1.002
2.034226807,-0.0552,0.288,0.9584,1.002
2.037971307,-0.0542,0.2871,0.9587,1.002
2.047063883,-0.053,0.2868,0.9596,1.003
2.050852653,-0.0525,0.2844,0.9604,1.003
2.054666114,-0.053,0.2853,0.9611,1.004
2.069823922,-0.054,0.2846,0.9628,1.005
2.072314307,-0.0574,0.2836,0.9701,1.012
2.075707537,-0.0577,0.2832,0.9721,1.014
2.078745037,-0.0579,0.2822,0.9731,1.015
2.083381191,-0.0586,0.2824,0.9753,1.017
2.087386768,-0.0596,0.2832,0.9784,1.02
2.093031153,-0.0581,0.2853,0.9816,1.024
2.095846691,-0.055,0.2858,0.9809,1.023
2.100076345,-0.0533,0.2868,0.9792,1.022
2.103791268,-0.0511,0.2853,0.976,1.018
2.108155114,-0.0515,0.2841,0.9709,1.013
2.112561499,-0.0508,0.2839,0.9675,1.01
2.117241306,-0.0523,0.2844,0.965,1.007
2.120293576,-0.054,0.2861,0.9626,1.006
2.127147845,-0.0567,0.2846,0.9594,1.002
2.129651383,-0.0616,0.2832,0.955,0.998
2.13329073,-0.0638,0.2817,0.9547,0.997
2.13650673,-0.0672,0.2807,0.9547,0.997
2.140799576,-0.0696,0.2805,0.9557,0.998
2.14588196,-0.0701,0.2795,0.9552,0.998
2.149340153,-0.0716,0.2783,0.9572,0.999
2.153128037,-0.0723,0.2783,0.9579,1
2.158045345,-0.0721,0.2795,0.9591,1.002
2.162844191,-0.0723,0.2797,0.9591,1.002
2.165309537,-0.0687,0.2819,0.9609,1.004
2.169139768,-0.0704,0.2836,0.9599,1.003
2.17343196,-0.0684,0.2844,0.9577,1.001
2.177457922,-0.0674,0.2849,0.9555,0.999
2.181986191,-0.0665,0.2851,0.9545,0.998
2.185728114,-0.0652,0.2844,0.9545,0.998
2.189736422,-0.0645,0.2851,0.9569,1.001
2.191965268,-0.0635,0.2851,0.9555,0.999
2.194273729,-0.0613,0.2861,0.9533,0.997
2.197872653,-0.0601,0.2873,0.9486,0.993
2.202069191,-0.0613,0.2866,0.9484,0.993
2.206062037,-0.0625,0.2871,0.9506,0.995
2.210379537,-0.063,0.2875,0.9506,0.995
2.214299191,-0.0618,0.2893,0.9499,0.995
2.218587537,-0.063,0.2895,0.9518,0.997
2.222800229,-0.0647,0.288,0.9555,1
2.227919153,-0.0647,0.2893,0.9584,1.003
2.231934999,-0.0657,0.289,0.9621,1.007
2.235389229,-0.0652,0.2873,0.9665,1.01
2.238500691,-0.0652,0.2866,0.967,1.011
2.24509296,-0.0645,0.2858,0.9699,1.013
2.247352653,-0.0638,0.2836,0.9723,1.015
2.251624691,-0.0638,0.2836,0.9726,1.015
2.255627037,-0.0628,0.2841,0.9743,1.017
2.26219496,-0.063,0.2841,0.9762,1.019
2.264677306,-0.0643,0.2834,0.975,1.017
2.268249845,-0.0652,0.2829,0.9748,1.017
2.271941114,-0.0657,0.2814,0.976,1.018
2.276212845,-0.0672,0.2802,0.9743,1.016
